sigma,mu,exp_H,error,acceptance
0.64756,0.786428,-0.439495,0.00267154,0.80895
0.64756,0.786428,-0.439495,0.00267154,0.80577
0.64756,0.786428,-0.439495,0.00267154,0.80913
0.64756,0.786428,-0.439495,0.00267154,0.80996
0.643436,0.784137,-0.44136,0.00247533,0.80376
0.634326,0.790706,-0.44393,0.00239237,0.79682
0.635917,0.800395,-0.443086,0.00312566,0.79212
0.635917,0.800395,-0.443086,0.00312566,0.80103
0.638765,0.795132,-0.444468,0.00223671,0.79701
0.638765,0.795132,-0.444468,0.00223671,0.79877
0.634726,0.798776,-0.444395,0.00269921,0.79415
0.640329,0.795484,-0.43718,0.00412076,0.79727
0.63369,0.794318,-0.439893,0.00413662,0.79352
0.635416,0.786365,-0.441958,0.00250826,0.80042
0.643804,0.785621,-0.438913,0.00324588,0.80187
0.643804,0.785621,-0.438913,0.00324588,0.8099
0.642557,0.777876,-0.432309,0.00400436,0.80275
0.642552,0.772449,-0.440036,0.00294254,0.80297
0.647868,0.770538,-0.441155,0.00237656,0.80773
0.647868,0.770538,-0.441155,0.00237656,0.80585
0.638757,0.771718,-0.438941,0.00284993,0.80145
0.639725,0.763407,-0.437844,0.00287214,0.80695
0.639725,0.763407,-0.437844,0.00287214,0.81004
0.641979,0.761033,-0.43668,0.00311533,0.80602
0.641979,0.761033,-0.43668,0.00311533,0.81129
0.636618,0.770927,-0.433974,0.00412037,0.80079
0.632987,0.777334,-0.438851,0.00265567,0.80129
0.626625,0.768223,-0.443977,0.00217334,0.79645
0.624562,0.763589,-0.442227,0.00215908,0.79863
0.624147,0.768707,-0.442008,0.00281265,0.79666
0.621581,0.768248,-0.439481,0.0028002,0.79227
0.625177,0.772541,-0.440485,0.00306788,0.79306
0.619118,0.779708,-0.444726,0.00269957,0.78841
0.619118,0.779708,-0.444726,0.00269957,0.79477
0.619118,0.779708,-0.444726,0.00269957,0.79263
0.617026,0.788799,-0.445363,0.00213688,0.78533
0.615131,0.789638,-0.446222,0.00264508,0.78354
0.612476,0.786248,-0.443765,0.002405,0.78497
0.616983,0.780957,-0.440206,0.00309771,0.78824
0.614306,0.78209,-0.440621,0.00239921,0.78654
0.61622,0.781672,-0.441952,0.00299856,0.78412
0.617815,0.777032,-0.443211,0.00216107,0.79222
0.616935,0.769931,-0.443409,0.00193272,0.79188
0.610519,0.775899,-0.443973,0.00194794,0.7854
0.620366,0.776721,-0.444387,0.00225416,0.7916
0.620366,0.776721,-0.444387,0.00225416,0.79015
0.611679,0.769087,-0.440643,0.00202292,0.79039
0.601784,0.767999,-0.441774,0.00223771,0.78167
0.601784,0.767999,-0.441774,0.00223771,0.78401
0.607009,0.776501,-0.44261,0.00189444,0.78576
0.607009,0.776501,-0.44261,0.00189444,0.77815
0.615787,0.767847,-0.437004,0.0024017,0.79018
0.616714,0.760898,-0.43759,0.00232769,0.7954
0.615915,0.756498,-0.435561,0.00232567,0.79318
0.619535,0.758276,-0.437284,0.00221834,0.7975
0.623192,0.756336,-0.436694,0.00222656,0.79722
0.623192,0.756336,-0.436694,0.00222656,0.80021
0.621806,0.755957,-0.440992,0.00165842,0.7987
0.621806,0.755957,-0.440992,0.00165842,0.80127
0.615198,0.747559,-0.431688,0.00276095,0.79567
0.623371,0.756873,-0.43518,0.00237752,0.79963
0.624728,0.761927,-0.435852,0.00297867,0.79706
0.629661,0.760595,-0.438327,0.00231226,0.79972
0.629661,0.760595,-0.438327,0.00231226,0.80189
0.629661,0.760595,-0.438327,0.00231226,0.80377
0.623289,0.752294,-0.438932,0.00238308,0.80004
0.623289,0.752294,-0.438932,0.00238308,0.80293
0.618381,0.754257,-0.437522,0.00206917,0.79772
0.613335,0.748845,-0.436916,0.00190381,0.79496
0.612745,0.755834,-0.435288,0.00235418,0.79236
0.605145,0.763724,-0.440007,0.00229618,0.78654
0.604405,0.771001,-0.438772,0.00235942,0.78554
0.594991,0.774109,-0.437761,0.00294487,0.77388
0.591781,0.780819,-0.441474,0.00194784,0.76947
0.596494,0.789859,-0.441473,0.00198389,0.76982
0.591943,0.786371,-0.437655,0.00193206,0.76648
0.600921,0.790643,-0.446009,0.00200284,0.77376
0.600921,0.790643,-0.446009,0.00200284,0.76701
0.600921,0.790643,-0.446009,0.00200284,0.77918
0.60809,0.788254,-0.442588,0.00230116,0.78137
0.613977,0.780571,-0.442304,0.00220585,0.7867
0.616338,0.785769,-0.445809,0.00242529,0.78772
0.619601,0.794941,-0.442669,0.00289845,0.7843
0.627793,0.796348,-0.447425,0.00239398,0.78891
0.627594,0.800467,-0.444845,0.00268023,0.78925
0.621389,0.808385,-0.442343,0.00249198,0.78253
0.622719,0.806625,-0.444217,0.00247919,0.78278
0.6327,0.807712,-0.437097,0.003506,0.79038
0.635882,0.814103,-0.441018,0.00331528,0.79059
0.635882,0.814103,-0.441018,0.00331528,0.79478
0.635882,0.814103,-0.441018,0.00331528,0.7897
0.632929,0.823637,-0.441733,0.00295045,0.78688
0.639253,0.83016,-0.437597,0.00344155,0.78813
0.640264,0.834921,-0.435372,0.00389147,0.78661
0.638028,0.832756,-0.436367,0.0037695,0.78479
0.638028,0.832756,-0.436367,0.0037695,0.7912
0.631073,0.827378,-0.437246,0.00321523,0.78281
0.623704,0.826498,-0.441894,0.00389117,0.77885
0.623867,0.819379,-0.447777,0.00278249,0.77993
0.623867,0.819379,-0.447777,0.00278249,0.7877
