sigma,mu,exp_H,error,acceptance
0.611903,0.817057,-0.451031,0.00194466,0.7721
0.611903,0.817057,-0.451031,0.00194466,0.77198
0.611903,0.817057,-0.451031,0.00194466,0.76872
0.611903,0.817057,-0.451031,0.00194466,0.77211
0.611903,0.817057,-0.451031,0.00194466,0.76877
0.611903,0.817057,-0.451031,0.00194466,0.77073
0.611903,0.817057,-0.451031,0.00194466,0.7728
0.611903,0.817057,-0.451031,0.00194466,0.76893
0.611903,0.817057,-0.451031,0.00194466,0.77381
0.611903,0.817057,-0.451031,0.00194466,0.77374
0.611903,0.817057,-0.451031,0.00194466,0.76895
0.611903,0.817057,-0.451031,0.00194466,0.77197
0.611903,0.817057,-0.451031,0.00194466,0.77142
0.611903,0.817057,-0.451031,0.00194466,0.77177
0.611903,0.817057,-0.451031,0.00194466,0.77165
0.611903,0.817057,-0.451031,0.00194466,0.77183
0.611903,0.817057,-0.451031,0.00194466,0.77411
0.611903,0.817057,-0.451031,0.00194466,0.77306
0.611903,0.817057,-0.451031,0.00194466,0.77513
0.611903,0.817057,-0.451031,0.00194466,0.77363
0.611903,0.817057,-0.451031,0.00194466,0.77291
0.611903,0.817057,-0.451031,0.00194466,0.77166
0.611903,0.817057,-0.451031,0.00194466,0.77629
0.611903,0.817057,-0.451031,0.00194466,0.77044
0.611903,0.817057,-0.451031,0.00194466,0.76925
0.611903,0.817057,-0.451031,0.00194466,0.77041
0.611903,0.817057,-0.451031,0.00194466,0.77171
0.611903,0.817057,-0.451031,0.00194466,0.76995
0.611903,0.817057,-0.451031,0.00194466,0.77228
0.611903,0.817057,-0.451031,0.00194466,0.77199
0.611903,0.817057,-0.451031,0.00194466,0.77288
0.611903,0.817057,-0.451031,0.00194466,0.77204
0.611903,0.817057,-0.451031,0.00194466,0.77198
0.611903,0.817057,-0.451031,0.00194466,0.77289
0.611903,0.817057,-0.451031,0.00194466,0.77398
0.611903,0.817057,-0.451031,0.00194466,0.77037
0.611903,0.817057,-0.451031,0.00194466,0.77151
0.611903,0.817057,-0.451031,0.00194466,0.77011
0.611903,0.817057,-0.451031,0.00194466,0.77482
0.611903,0.817057,-0.451031,0.00194466,0.7718
0.611903,0.817057,-0.451031,0.00194466,0.76991
0.611903,0.817057,-0.451031,0.00194466,0.77197
0.611903,0.817057,-0.451031,0.00194466,0.77105
0.611903,0.817057,-0.451031,0.00194466,0.77181
0.611903,0.817057,-0.451031,0.00194466,0.77335
0.611903,0.817057,-0.451031,0.00194466,0.77449
0.611903,0.817057,-0.451031,0.00194466,0.77235
0.611903,0.817057,-0.451031,0.00194466,0.76864
0.611903,0.817057,-0.451031,0.00194466,0.77092
0.611903,0.817057,-0.451031,0.00194466,0.77337
0.611903,0.817057,-0.451031,0.00194466,0.77474
0.611903,0.817057,-0.451031,0.00194466,0.771
0.611903,0.817057,-0.451031,0.00194466,0.76849
0.611903,0.817057,-0.451031,0.00194466,0.7732
0.611903,0.817057,-0.451031,0.00194466,0.7749
0.611903,0.817057,-0.451031,0.00194466,0.77454
0.611903,0.817057,-0.451031,0.00194466,0.77298
0.611903,0.817057,-0.451031,0.00194466,0.774
0.611903,0.817057,-0.451031,0.00194466,0.77211
0.611903,0.817057,-0.451031,0.00194466,0.7692
0.611903,0.817057,-0.451031,0.00194466,0.77447
0.611903,0.817057,-0.451031,0.00194466,0.77184
0.611903,0.817057,-0.451031,0.00194466,0.77053
0.611903,0.817057,-0.451031,0.00194466,0.77332
0.611903,0.817057,-0.451031,0.00194466,0.77311
0.611903,0.817057,-0.451031,0.00194466,0.76947
0.611903,0.817057,-0.451031,0.00194466,0.77332
0.611903,0.817057,-0.451031,0.00194466,0.76946
0.611903,0.817057,-0.451031,0.00194466,0.77262
0.611903,0.817057,-0.451031,0.00194466,0.77222
0.611903,0.817057,-0.451031,0.00194466,0.77176
0.611903,0.817057,-0.451031,0.00194466,0.77034
0.611903,0.817057,-0.451031,0.00194466,0.77095
0.611903,0.817057,-0.451031,0.00194466,0.77138
0.611903,0.817057,-0.451031,0.00194466,0.77176
0.611903,0.817057,-0.451031,0.00194466,0.772
0.611903,0.817057,-0.451031,0.00194466,0.77035
0.611903,0.817057,-0.451031,0.00194466,0.77063
0.611903,0.817057,-0.451031,0.00194466,0.77296
0.611903,0.817057,-0.451031,0.00194466,0.76964
0.611903,0.817057,-0.451031,0.00194466,0.77324
0.611903,0.817057,-0.451031,0.00194466,0.774
0.611903,0.817057,-0.451031,0.00194466,0.77125
0.611903,0.817057,-0.451031,0.00194466,0.7731
0.611903,0.817057,-0.451031,0.00194466,0.77262
0.611903,0.817057,-0.451031,0.00194466,0.77639
0.611903,0.817057,-0.451031,0.00194466,0.77202
0.611903,0.817057,-0.451031,0.00194466,0.77185
0.611903,0.817057,-0.451031,0.00194466,0.7733
0.611903,0.817057,-0.451031,0.00194466,0.77163
0.611903,0.817057,-0.451031,0.00194466,0.77299
0.611903,0.817057,-0.451031,0.00194466,0.77114
0.611903,0.817057,-0.451031,0.00194466,0.77114
0.611903,0.817057,-0.451031,0.00194466,0.7726
0.611903,0.817057,-0.451031,0.00194466,0.77096
0.611903,0.817057,-0.451031,0.00194466,0.77314
0.611903,0.817057,-0.451031,0.00194466,0.77179
0.611903,0.817057,-0.451031,0.00194466,0.77339
0.611903,0.817057,-0.451031,0.00194466,0.77107
0.611903,0.817057,-0.451031,0.00194466,0.77087
