sigma,mu,exp_H,error,acceptance
0.592242,0.788559,-0.440197,0.00203039,0.76928
0.592242,0.788559,-0.440197,0.00203039,0.76129
0.595009,0.786821,-0.437289,0.00203929,0.76973
0.600698,0.791011,-0.440484,0.0024811,0.7707
0.592453,0.790269,-0.440901,0.00239018,0.76594
0.592453,0.790269,-0.440901,0.00239018,0.76936
0.582464,0.791679,-0.434054,0.00217089,0.75573
0.574968,0.801589,-0.430213,0.00222005,0.74706
0.58271,0.802385,-0.432745,0.00209702,0.75114
0.573933,0.793725,-0.431839,0.00213867,0.74923
0.579701,0.794616,-0.431496,0.00185621,0.75212
0.584531,0.785534,-0.434523,0.00269144,0.76426
0.579578,0.793798,-0.435237,0.00218244,0.75466
0.578692,0.796097,-0.431551,0.00208145,0.75355
0.581796,0.793667,-0.434547,0.00207959,0.7576
0.590957,0.796754,-0.437692,0.00224989,0.76358
0.598428,0.789667,-0.440912,0.00206019,0.76983
0.594452,0.799507,-0.439542,0.00219017,0.76353
0.602322,0.808224,-0.442131,0.00272806,0.76718
0.608724,0.801654,-0.440551,0.00260061,0.77547
0.606526,0.809735,-0.4413,0.00325956,0.77218
0.614882,0.802379,-0.44174,0.00239883,0.77825
0.618568,0.794427,-0.445775,0.00247728,0.78416
0.618568,0.794427,-0.445775,0.00247728,0.79058
0.622836,0.793016,-0.446501,0.00266218,0.7882
0.622836,0.793016,-0.446501,0.00266218,0.77971
0.627556,0.783963,-0.444187,0.0025145,0.79292
0.627816,0.779062,-0.444223,0.00203343,0.80019
0.619207,0.782947,-0.444497,0.00217524,0.78963
0.625673,0.781202,-0.445997,0.00246208,0.79215
0.624673,0.790381,-0.441811,0.00258097,0.7915
0.623,0.79822,-0.444446,0.00238088,0.78817
0.614376,0.804642,-0.446877,0.00224455,0.77742
0.606893,0.81063,-0.445746,0.00186758,0.77102
0.604072,0.812998,-0.443437,0.00230101,0.76583
0.600044,0.820231,-0.440341,0.00264796,0.76011
0.600044,0.820231,-0.440341,0.00264796,0.76162
0.600044,0.820231,-0.440341,0.00264796,0.75765
0.60451,0.813873,-0.441506,0.00212598,0.76637
0.600179,0.821663,-0.441687,0.00209013,0.76396
0.600492,0.826286,-0.437941,0.00262545,0.75905
0.604099,0.822926,-0.444922,0.00245229,0.76159
0.604099,0.822926,-0.444922,0.00245229,0.76248
0.612256,0.813618,-0.441038,0.00280891,0.77309
0.607661,0.816858,-0.437589,0.00318065,0.7666
0.60345,0.810572,-0.442013,0.00285914,0.7707
0.595138,0.809018,-0.44031,0.00186013,0.76154
0.586104,0.805707,-0.437981,0.0022073,0.75701
0.586104,0.805707,-0.437981,0.0022073,0.75351
0.586612,0.808294,-0.441393,0.0022195,0.7526
0.586612,0.808294,-0.441393,0.0022195,0.75942
0.582335,0.801397,-0.432156,0.00209061,0.75022
0.579791,0.808712,-0.432346,0.00231133,0.74641
0.587797,0.802816,-0.437198,0.0018465,0.75772
0.596543,0.793525,-0.440747,0.00243337,0.7696
0.606141,0.801976,-0.4406,0.00226722,0.773
0.599394,0.795382,-0.444945,0.00211851,0.76988
0.589504,0.786128,-0.438601,0.00192041,0.76718
0.594467,0.779751,-0.438743,0.00194228,0.77414
0.594467,0.779751,-0.438743,0.00194228,0.76646
0.597977,0.78778,-0.440883,0.00187929,0.77136
0.606558,0.778324,-0.438325,0.00245434,0.7837
0.603752,0.776548,-0.441359,0.00204708,0.77954
0.608178,0.767774,-0.441127,0.00238386,0.78566
0.608178,0.767774,-0.441127,0.00238386,0.78798
0.608596,0.777457,-0.443015,0.00201255,0.78427
0.609689,0.787039,-0.443752,0.00194268,0.78164
0.619326,0.782206,-0.449011,0.00212395,0.78753
0.610897,0.786483,-0.446278,0.00198847,0.78219
0.613504,0.795313,-0.443331,0.00212103,0.78276
0.608143,0.797748,-0.44327,0.00245282,0.77631
0.61037,0.796619,-0.44573,0.00180103,0.77617
0.61101,0.796958,-0.444355,0.00214865,0.77761
0.61101,0.796958,-0.444355,0.00214865,0.77098
0.620164,0.789314,-0.442299,0.0025347,0.78708
0.62286,0.782528,-0.444016,0.00250061,0.79094
0.613082,0.780804,-0.444579,0.00221718,0.78388
0.616976,0.788542,-0.446989,0.0019843,0.78659
0.616976,0.788542,-0.446989,0.0019843,0.79018
0.61559,0.797639,-0.448864,0.00219417,0.78196
0.61559,0.797639,-0.448864,0.00219417,0.78536
0.609823,0.799231,-0.445043,0.00237145,0.77678
0.618938,0.803494,-0.447494,0.0027536,0.78071
0.616351,0.802725,-0.446972,0.00204644,0.77671
0.616351,0.802725,-0.446972,0.00204644,0.78344
0.616351,0.802725,-0.446972,0.00204644,0.77289
0.626154,0.793378,-0.444914,0.00241657,0.79149
0.632677,0.795641,-0.443516,0.00281103,0.79423
0.635858,0.80321,-0.444869,0.00235172,0.79687
0.633667,0.795732,-0.445333,0.00312474,0.79525
0.633667,0.795732,-0.445333,0.00312474,0.79798
0.633667,0.795732,-0.445333,0.00312474,0.79955
0.636758,0.796992,-0.439468,0.00311323,0.7966
0.636758,0.796992,-0.439468,0.00311323,0.79843
0.634754,0.790467,-0.442735,0.00247614,0.79514
0.639915,0.790469,-0.440767,0.00314949,0.79797
0.637687,0.796283,-0.442614,0.00290382,0.79785
0.644626,0.795271,-0.433755,0.00401695,0.8013
0.64756,0.786428,-0.439495,0.00267154,0.80436
0.64756,0.786428,-0.439495,0.00267154,0.80862
