sigma,mu,exp_H,error,acceptance
0.812562,0.906866,-0.119389,0.0229133,0.8467
0.767608,0.725551,-0.344567,0.00731003,0.80936
0.767608,0.725551,-0.344567,0.00731003,0.78343
0.877317,0.771241,-0.199255,0.0199148,0.81836
0.688401,0.804823,-0.415327,0.00474095,0.82017
0.688401,0.804823,-0.415327,0.00474095,0.60058
0.775754,0.729819,-0.352954,0.00784596,0.80796
0.736134,0.909247,-0.284343,0.0108674,0.81997
0.827938,0.963666,-0.0232804,0.0247457,0.84797
0.757404,1.00495,-0.0666934,0.0190865,0.8078
0.757404,1.00495,-0.0666934,0.0190865,0.84792
0.696868,0.915367,-0.329568,0.00807703,0.79856
0.557812,0.874072,-0.385425,0.00306691,0.69561
0.592442,0.886106,-0.414465,0.00310281,0.72794
0.592442,0.886106,-0.414465,0.00310281,0.83133
0.570819,0.916139,-0.370726,0.00393887,0.69281
0.614964,1.03436,-0.213875,0.0102353,0.6917
0.614964,1.03436,-0.213875,0.0102353,0.72853
0.643747,1.04366,-0.171376,0.0112702,0.71224
0.643747,1.04366,-0.171376,0.0112702,0.79149
0.643747,1.04366,-0.171376,0.0112702,0.56344
0.643747,1.04366,-0.171376,0.0112702,0.62403
0.48327,1.19346,0.245606,0.00690821,0.54583
0.48327,1.19346,0.245606,0.00690821,0.45675
0.48327,1.19346,0.245606,0.00690821,0.38411
0.533546,1.25914,0.429087,0.0133045,0.57909
0.533546,1.25914,0.429087,0.0133045,0.60172
0.533546,1.25914,0.429087,0.0133045,0.70547
0.402959,1.12361,0.394774,0.0104364,0.47745
0.492434,1.03132,-0.0909789,0.00598162,0.57352
0.450444,0.887261,-0.0472027,0.00884494,0.56129
0.619066,0.782098,-0.441768,0.00258771,0.79069
0.619066,0.782098,-0.441768,0.00258771,0.70916
0.619066,0.782098,-0.441768,0.00258771,0.72845
0.719203,0.957495,-0.260511,0.0133297,0.80066
0.719203,0.957495,-0.260511,0.0133297,0.8506
0.719203,0.957495,-0.260511,0.0133297,0.78582
0.682004,1.07362,-0.038498,0.0158374,0.73637
0.617384,1.16435,0.177765,0.0169407,0.6604
0.485224,1.17644,0.216063,0.00680061,0.54736
0.485224,1.17644,0.216063,0.00680061,0.66607
0.558507,1.19871,0.238638,0.010259,0.60443
0.558507,1.19871,0.238638,0.010259,0.46698
0.558507,1.19871,0.238638,0.010259,0.70118
0.558507,1.19871,0.238638,0.010259,0.63936
0.558507,1.19871,0.238638,0.010259,0.7208
0.558507,1.19871,0.238638,0.010259,0.44571
0.558507,1.19871,0.238638,0.010259,0.59494
0.558507,1.19871,0.238638,0.010259,0.65801
0.415584,1.11496,0.321377,0.00948963,0.48775
0.415584,1.11496,0.321377,0.00948963,0.27985
0.565688,1.17241,0.152011,0.0118348,0.61287
0.565688,1.17241,0.152011,0.0118348,0.53244
0.531303,1.08834,-0.0743456,0.0064403,0.60005
0.531303,1.08834,-0.0743456,0.0064403,0.45428
0.689408,1.09336,0.0434008,0.0163316,0.7352
0.638172,1.07171,-0.103934,0.0145316,0.70003
0.638172,1.07171,-0.103934,0.0145316,0.51754
0.638172,1.07171,-0.103934,0.0145316,0.8255
0.638172,1.07171,-0.103934,0.0145316,0.79598
0.638172,1.07171,-0.103934,0.0145316,0.68358
0.583182,1.05956,-0.1571,0.00828066,0.65548
0.506051,0.874827,-0.283957,0.00492265,0.63589
0.506051,0.874827,-0.283957,0.00492265,0.55346
0.679369,0.875692,-0.387336,0.00706857,0.80113
0.685783,0.956323,-0.296568,0.0109561,0.77646
0.57766,0.982416,-0.302078,0.00492705,0.67285
0.767908,0.883046,-0.281672,0.0112291,0.837
0.767908,0.883046,-0.281672,0.0112291,0.83845
0.767908,0.883046,-0.281672,0.0112291,0.83496
0.767908,0.883046,-0.281672,0.0112291,0.84422
0.767908,0.883046,-0.281672,0.0112291,0.85262
0.908497,0.713073,-0.188513,0.0197245,0.80732
0.837875,0.620121,-0.290717,0.0113006,0.78483
0.837875,0.620121,-0.290717,0.0113006,0.81165
0.713911,0.816905,-0.378775,0.00688749,0.82367
0.713911,0.816905,-0.378775,0.00688749,0.84779
0.713911,0.816905,-0.378775,0.00688749,0.78163
0.825643,0.852191,-0.21253,0.0179437,0.84207
0.825643,0.852191,-0.21253,0.0179437,0.84801
0.825643,0.852191,-0.21253,0.0179437,0.82818
0.825643,0.852191,-0.21253,0.0179437,0.82933
0.921293,0.880045,0.0929887,0.0281163,0.84101
0.924792,0.930678,0.205711,0.0370547,0.85497
0.765226,1.06385,0.148064,0.0288848,0.7993
0.570479,1.11477,-0.0236522,0.0101272,0.62774
0.526668,1.04472,-0.13536,0.00483967,0.60338
0.526668,1.04472,-0.13536,0.00483967,0.71087
0.478841,0.915244,-0.15469,0.00639695,0.58206
0.478841,0.915244,-0.15469,0.00639695,0.49961
0.478841,0.915244,-0.15469,0.00639695,0.58653
0.478841,0.915244,-0.15469,0.00639695,0.36994
0.478841,0.915244,-0.15469,0.00639695,0.72112
0.563815,1.01679,-0.237719,0.00522617,0.64556
0.679827,0.871419,-0.396872,0.00639782,0.80171
0.777518,0.889509,-0.23118,0.0137692,0.83908
0.777518,0.889509,-0.23118,0.0137692,0.8373
0.777518,0.889509,-0.23118,0.0137692,0.84985
0.777518,0.889509,-0.23118,0.0137692,0.83912
0.706584,0.714688,-0.390073,0.00456613,0.80994
