sigma,mu,exp_H,error,acceptance
0.623599,0.806285,-0.442695,0.00245704,0.78506
0.624356,0.806604,-0.444312,0.00281636,0.78788
0.624356,0.806604,-0.444312,0.00281636,0.78696
0.623733,0.805698,-0.447885,0.00221287,0.78728
0.623932,0.805099,-0.447699,0.00237316,0.78492
0.623951,0.804363,-0.448102,0.00235833,0.78435
0.623951,0.804363,-0.448102,0.00235833,0.78417
0.62485,0.8053,-0.448565,0.0021829,0.78783
0.62485,0.8053,-0.448565,0.0021829,0.78518
0.62485,0.8053,-0.448565,0.0021829,0.78577
0.62485,0.8053,-0.448565,0.0021829,0.78503
0.625154,0.804729,-0.445842,0.00261191,0.78527
0.625154,0.804729,-0.445842,0.00261191,0.78475
0.624749,0.80441,-0.442901,0.00272775,0.78685
0.625184,0.804835,-0.442899,0.00284686,0.78557
0.625036,0.804935,-0.445621,0.00227991,0.78589
0.625036,0.804935,-0.445621,0.00227991,0.78731
0.625036,0.804935,-0.445621,0.00227991,0.7849
0.625582,0.805866,-0.443906,0.0026218,0.78723
0.625674,0.805858,-0.442061,0.0032222,0.78336
0.625674,0.805858,-0.442061,0.0032222,0.78405
0.626457,0.806329,-0.446755,0.00280245,0.78727
0.626457,0.806329,-0.446755,0.00280245,0.78781
0.626219,0.806917,-0.446642,0.00264674,0.78683
0.626219,0.806917,-0.446642,0.00264674,0.78486
0.626219,0.806917,-0.446642,0.00264674,0.78704
0.626095,0.807421,-0.447873,0.00243606,0.78521
0.626095,0.807421,-0.447873,0.00243606,0.78479
0.626095,0.807421,-0.447873,0.00243606,0.78673
0.626095,0.807421,-0.447873,0.00243606,0.78428
0.626095,0.807421,-0.447873,0.00243606,0.78309
0.626095,0.807421,-0.447873,0.00243606,0.78649
0.626095,0.807421,-0.447873,0.00243606,0.78515
0.626095,0.807421,-0.447873,0.00243606,0.78793
0.626095,0.807421,-0.447873,0.00243606,0.78673
0.626067,0.806865,-0.445028,0.00244945,0.78788
0.626552,0.806967,-0.447015,0.00251223,0.78596
0.626558,0.806482,-0.448078,0.00229987,0.78859
0.626558,0.806482,-0.448078,0.00229987,0.78657
0.626558,0.806482,-0.448078,0.00229987,0.78712
0.626558,0.806482,-0.448078,0.00229987,0.78595
0.626558,0.806482,-0.448078,0.00229987,0.78628
0.625767,0.806829,-0.448395,0.00233389,0.786
0.625767,0.806829,-0.448395,0.00233389,0.78411
0.625767,0.806829,-0.448395,0.00233389,0.78748
0.625767,0.806829,-0.448395,0.00233389,0.78477
0.625767,0.806829,-0.448395,0.00233389,0.78663
0.625767,0.806829,-0.448395,0.00233389,0.78296
0.625767,0.806829,-0.448395,0.00233389,0.7836
0.625767,0.806829,-0.448395,0.00233389,0.78712
0.625767,0.806829,-0.448395,0.00233389,0.78606
0.625767,0.806829,-0.448395,0.00233389,0.78385
0.625767,0.806829,-0.448395,0.00233389,0.78381
0.625767,0.806829,-0.448395,0.00233389,0.78278
0.625767,0.806829,-0.448395,0.00233389,0.78595
0.625767,0.806829,-0.448395,0.00233389,0.78665
0.625767,0.806829,-0.448395,0.00233389,0.78262
0.625767,0.806829,-0.448395,0.00233389,0.78597
0.624826,0.805855,-0.448713,0.00222192,0.782
0.624826,0.805855,-0.448713,0.00222192,0.78579
0.624947,0.806852,-0.444995,0.00234508,0.78533
0.62578,0.807105,-0.445667,0.0026309,0.78511
0.62578,0.807105,-0.445667,0.0026309,0.78634
0.62583,0.807979,-0.447587,0.0026169,0.78533
0.62583,0.807979,-0.447587,0.0026169,0.78732
0.625484,0.808899,-0.446881,0.00242501,0.78651
0.625484,0.808899,-0.446881,0.00242501,0.78482
0.625484,0.808899,-0.446881,0.00242501,0.78453
0.625484,0.808899,-0.446881,0.00242501,0.78703
0.625484,0.808899,-0.446881,0.00242501,0.78456
0.625484,0.808899,-0.446881,0.00242501,0.78525
0.625484,0.808899,-0.446881,0.00242501,0.78679
0.625484,0.808899,-0.446881,0.00242501,0.78895
0.625484,0.808899,-0.446881,0.00242501,0.78303
0.625484,0.808899,-0.446881,0.00242501,0.78457
0.625484,0.808899,-0.446881,0.00242501,0.78595
0.625549,0.808826,-0.446098,0.00265909,0.78719
0.625549,0.808826,-0.446098,0.00265909,0.78441
0.625549,0.808826,-0.446098,0.00265909,0.78391
0.625549,0.808826,-0.446098,0.00265909,0.78705
0.625353,0.809342,-0.446207,0.00246957,0.7857
0.625353,0.809342,-0.446207,0.00246957,0.78617
0.625149,0.809233,-0.441257,0.00306945,0.78566
0.624306,0.808777,-0.445639,0.00246389,0.78165
0.623884,0.807983,-0.449081,0.00204572,0.78399
0.623884,0.807983,-0.449081,0.00204572,0.78193
0.623688,0.80714,-0.448108,0.00262788,0.7847
0.623688,0.80714,-0.448108,0.00262788,0.78403
0.623688,0.80714,-0.448108,0.00262788,0.786
0.623688,0.80714,-0.448108,0.00262788,0.78544
0.623688,0.80714,-0.448108,0.00262788,0.78196
0.623688,0.80714,-0.448108,0.00262788,0.7841
0.623688,0.80714,-0.448108,0.00262788,0.78162
0.623688,0.80714,-0.448108,0.00262788,0.78342
0.623929,0.806532,-0.448452,0.00238952,0.78717
0.623929,0.806532,-0.448452,0.00238952,0.7845
0.623929,0.806532,-0.448452,0.00238952,0.78691
0.623929,0.806532,-0.448452,0.00238952,0.78593
0.624219,0.807287,-0.448583,0.00191468,0.78689
0.624219,0.807287,-0.448583,0.00191468,0.78593
