sigma,mu,exp_H,error,acceptance
0.952372,0.0504036,-0.232034,0.00757645,0.74196
0.761132,0.362251,-0.17542,0.00551902,0.71928
0.761132,0.362251,-0.17542,0.00551902,0.57324
0.761132,0.362251,-0.17542,0.00551902,0.81493
1.24119,0.636681,0.578918,0.0723483,0.82433
1.22383,0.549406,0.225974,0.0405583,0.81799
1.0713,0.566238,-0.0744265,0.0292431,0.80183
1.0713,0.566238,-0.0744265,0.0292431,0.83796
1.11019,0.377899,-0.125068,0.0292523,0.78822
0.811877,0.161999,-0.157604,0.00621896,0.70563
0.855405,0.363601,-0.232427,0.0059577,0.73753
1.07895,0.754591,0.278162,0.0525884,0.82141
0.684665,0.667445,-0.377691,0.00333927,0.79375
0.914934,0.696703,-0.169819,0.0228253,0.80527
0.914934,0.696703,-0.169819,0.0228253,0.87354
0.914934,0.696703,-0.169819,0.0228253,0.6763
0.611363,0.863574,-0.431451,0.00320478,0.75392
0.611363,0.863574,-0.431451,0.00320478,0.69973
0.846514,0.53434,-0.288813,0.00673572,0.76557
0.846514,0.53434,-0.288813,0.00673572,0.84533
0.846514,0.53434,-0.288813,0.00673572,0.82814
0.69258,0.194818,0.0396654,0.00736383,0.66456
0.69258,0.194818,0.0396654,0.00736383,0.34759
1.16707,0.231464,-0.136997,0.0246185,0.79418
0.738294,0.656836,-0.35224,0.00464248,0.78857
0.738294,0.656836,-0.35224,0.00464248,0.56856
0.889334,0.489423,-0.269708,0.0074346,0.76312
1.03371,0.91805,0.462417,0.050005,0.84961
0.908474,0.666435,-0.228659,0.0130875,0.79674
1.0982,0.551801,0.00321078,0.0283813,0.80114
1.0982,0.551801,0.00321078,0.0283813,0.85548
1.0982,0.551801,0.00321078,0.0283813,0.8272
1.13833,0.30659,-0.114526,0.02237,0.79101
1.39695,0.222302,0.740497,0.0929674,0.82346
1.39695,0.222302,0.740497,0.0929674,0.85545
1.23977,0.353173,0.22022,0.0540137,0.80804
0.975082,0.410453,-0.250124,0.0115973,0.76844
0.975082,0.410453,-0.250124,0.0115973,0.82296
0.744738,0.734472,-0.359941,0.00681122,0.81371
0.744738,0.734472,-0.359941,0.00681122,0.64782
0.811715,0.385763,-0.211971,0.0055189,0.73063
0.888638,0.412651,-0.263301,0.00730886,0.75371
1.15706,0.0210878,-0.142573,0.0181428,0.7836
1.15706,0.0210878,-0.142573,0.0181428,0.80397
0.771349,0.277993,-0.128259,0.00542594,0.7085
0.807898,0.372224,-0.218875,0.00545551,0.72997
0.807898,0.372224,-0.218875,0.00545551,0.63978
1.00555,0.708241,-0.0717347,0.0234154,0.81093
0.643767,0.781244,-0.438993,0.00245625,0.80641
0.473164,1.09633,0.0681383,0.00563481,0.54206
0.74653,0.808173,-0.342904,0.011464,0.831
1.2052,0.670331,0.430868,0.0503652,0.82341
0.910721,0.441776,-0.269047,0.00752814,0.76392
0.758372,0.238119,-0.093356,0.00599759,0.69741
0.421605,0.285854,0.615906,0.00964477,0.57462
0.854258,0.619168,-0.294214,0.00848873,0.78427
0.608319,0.933875,-0.370363,0.00467391,0.72117
0.937562,0.753907,-0.0862566,0.0230251,0.81707
0.670315,0.473404,-0.189346,0.00509336,0.72303
0.856733,0.814554,-0.183146,0.0175355,0.82946
0.856733,0.814554,-0.183146,0.0175355,0.8404
1.19432,0.386888,0.0184982,0.039409,0.80217
0.899594,0.687826,-0.219743,0.0142771,0.80097
0.899594,0.687826,-0.219743,0.0142771,0.51259
0.448134,0.775629,-0.0749211,0.00799462,0.60426
0.448134,0.775629,-0.0749211,0.00799462,0.63214
0.448134,0.775629,-0.0749211,0.00799462,0.01737
0.874324,0.734021,-0.215662,0.014206,0.81202
0.590268,0.518454,-0.202113,0.00553284,0.7374
0.590268,0.518454,-0.202113,0.00553284,0.47034
0.590268,0.518454,-0.202113,0.00553284,0.11679
0.590268,0.518454,-0.202113,0.00553284,0.63685
0.758728,0.874428,-0.307788,0.00970197,0.8387
1.13493,0.47201,-0.0139735,0.028959,0.80082
1.27877,0.19471,0.196328,0.0544307,0.80842
0.816647,0.102523,-0.133345,0.00599473,0.70866
1.02624,0.473614,-0.209997,0.0154753,0.78655
0.58892,0.561286,-0.259939,0.00519461,0.75461
0.529113,0.933991,-0.294199,0.00369993,0.63781
0.888164,0.530938,-0.26889,0.0086993,0.77028
0.859459,0.741924,-0.223636,0.0168967,0.81248
0.830983,0.334655,-0.210837,0.00549525,0.73188
0.509766,0.247308,0.413743,0.00954644,0.59974
0.531882,0.0616506,0.583968,0.0101858,0.57204
0.531882,0.0616506,0.583968,0.0101858,0.08102
0.531882,0.0616506,0.583968,0.0101858,0.23655
0.75418,0.444903,-0.2267,0.00483824,0.73182
1.09008,0.480775,-0.107448,0.0208458,0.7945
1.07641,0.637388,0.0122508,0.03028,0.80826
1.07641,0.637388,0.0122508,0.03028,0.87023
1.07641,0.637388,0.0122508,0.03028,0.82626
0.734914,0.97034,-0.182016,0.0144815,0.80576
0.486335,0.632763,-0.218017,0.00629627,0.73974
0.486335,0.632763,-0.218017,0.00629627,0.63745
0.873518,0.521575,-0.259498,0.0118271,0.76637
1.14369,0.234335,-0.111725,0.0224152,0.78954
1.14369,0.234335,-0.111725,0.0224152,0.85604
1.14369,0.234335,-0.111725,0.0224152,0.83108
1.14369,0.234335,-0.111725,0.0224152,0.64784
1.18462,0.478807,0.197697,0.0435854,0.80542
