sigma,mu,exp_H,error,acceptance
0.772498,0.0754683,-0.0543461,0.00625832,0.68818
0.431476,0.264633,0.66989,0.0102276,0.56959
0.431476,0.264633,0.66989,0.0102276,0.38566
0.33583,0.560849,0.787427,0.0192753,0.56626
0.33583,0.560849,0.787427,0.0192753,0.22587
0.517076,0.375168,0.152655,0.007566,0.65535
0.517076,0.375168,0.152655,0.007566,0.5971
0.517076,0.375168,0.152655,0.007566,0.29144
0.955645,0.78094,-0.0294744,0.028213,0.8219
0.819835,0.967529,0.0295672,0.0276619,0.84183
0.506756,1.00441,-0.157932,0.00576052,0.58964
0.506756,1.00441,-0.157932,0.00576052,0.47745
0.506756,1.00441,-0.157932,0.00576052,0.41083
0.506756,1.00441,-0.157932,0.00576052,0.41553
0.506756,1.00441,-0.157932,0.00576052,0.20045
0.661869,0.7364,-0.423266,0.00290593,0.8121
0.661869,0.7364,-0.423266,0.00290593,0.85349
0.661869,0.7364,-0.423266,0.00290593,0.79759
0.614834,0.557862,-0.267398,0.00445984,0.75196
0.614834,0.557862,-0.267398,0.00445984,0.86969
0.73002,0.691655,-0.36835,0.00615982,0.80038
0.648116,0.993355,-0.264641,0.0104386,0.73651
0.648116,0.993355,-0.264641,0.0104386,0.21916
0.648116,0.993355,-0.264641,0.0104386,0.21308
0.648116,0.993355,-0.264641,0.0104386,0.60397
0.648116,0.993355,-0.264641,0.0104386,0.64872
0.648116,0.993355,-0.264641,0.0104386,0.55045
0.648116,0.993355,-0.264641,0.0104386,0.88535
0.750532,0.939282,-0.205449,0.0162021,0.8217
0.757449,0.998935,-0.0436861,0.0241702,0.81186
1.10505,0.578752,0.00979497,0.0278487,0.8056
0.910048,0.48467,-0.271256,0.00994571,0.76719
0.910048,0.48467,-0.271256,0.00994571,0.84896
0.910048,0.48467,-0.271256,0.00994571,0.6855
0.654886,0.568117,-0.286066,0.0041947,0.75593
0.654886,0.568117,-0.286066,0.0041947,0.47705
0.678431,0.980299,-0.259128,0.00984692,0.76493
0.877269,0.682829,-0.244632,0.0162452,0.7965
0.877269,0.682829,-0.244632,0.0162452,0.83615
0.951638,0.943175,0.335465,0.0339434,0.85438
0.951638,0.943175,0.335465,0.0339434,0.87477
0.951638,0.943175,0.335465,0.0339434,0.83958
0.951638,0.943175,0.335465,0.0339434,0.84389
1.30101,0.794983,1.13243,0.0839816,0.8441
1.30101,0.794983,1.13243,0.0839816,0.86075
1.30101,0.794983,1.13243,0.0839816,0.86586
1.10766,0.863135,0.621431,0.0599003,0.84018
1.3815,0.718423,1.651,0.139149,0.84371
0.903082,0.38042,-0.268617,0.00545992,0.75298
0.903082,0.38042,-0.268617,0.00545992,0.79691
0.903082,0.38042,-0.268617,0.00545992,0.79005
0.670681,0.739435,-0.417644,0.00465783,0.81634
0.670681,0.739435,-0.417644,0.00465783,0.71604
1.11961,0.838523,0.578625,0.0599643,0.83745
0.85782,0.53703,-0.278836,0.00781561,0.76823
0.85782,0.53703,-0.278836,0.00781561,0.77857
1.01351,0.467689,-0.180091,0.0177986,0.7806
1.19536,0.48953,0.162825,0.0377136,0.80942
1.21827,0.423238,0.169193,0.0423524,0.80921
1.21827,0.423238,0.169193,0.0423524,0.8486
0.726594,0.770211,-0.382207,0.00658618,0.82581
0.726594,0.770211,-0.382207,0.00658618,0.70812
0.726594,0.770211,-0.382207,0.00658618,0.68453
0.691346,0.46872,-0.213653,0.0054748,0.72406
0.630065,0.0166237,0.252388,0.00731515,0.6272
1.07817,0.120878,-0.230323,0.0127187,0.77393
0.871238,0.600914,-0.259924,0.011546,0.78037
0.739047,0.463534,-0.231527,0.0047458,0.734
0.739047,0.463534,-0.231527,0.0047458,0.85213
0.639624,0.702992,-0.414746,0.00258209,0.80718
0.852208,0.23128,-0.200097,0.00590405,0.72453
0.852208,0.23128,-0.200097,0.00590405,0.58294
0.852208,0.23128,-0.200097,0.00590405,0.83231
0.863098,0.242988,-0.215715,0.00544937,0.72758
1.02139,0.511836,-0.186706,0.0190497,0.78784
1.02139,0.511836,-0.186706,0.0190497,0.84636
0.732801,0.894392,-0.30319,0.0117849,0.8234
0.548788,0.577029,-0.250377,0.00507139,0.76881
0.548788,0.577029,-0.250377,0.00507139,0.36944
0.548788,0.577029,-0.250377,0.00507139,0.31786
0.554458,1.06226,-0.142378,0.00587933,0.62528
0.554458,1.06226,-0.142378,0.00587933,0.13432
0.554458,1.06226,-0.142378,0.00587933,0.44573
0.554458,1.06226,-0.142378,0.00587933,0.83202
0.554458,1.06226,-0.142378,0.00587933,0.49834
0.559939,0.720323,-0.396741,0.00322685,0.76757
0.922913,0.359151,-0.251019,0.0086966,0.7533
0.756687,0.83792,-0.314826,0.00999083,0.83327
0.756687,0.83792,-0.314826,0.00999083,0.7664
0.756687,0.83792,-0.314826,0.00999083,0.38195
0.866493,0.797333,-0.178685,0.0182127,0.82621
0.866493,0.797333,-0.178685,0.0182127,0.82914
0.866493,0.797333,-0.178685,0.0182127,0.80901
0.519229,0.840193,-0.335391,0.00447118,0.6684
0.519229,0.840193,-0.335391,0.00447118,0.54472
0.433767,0.367497,0.321553,0.00832096,0.63796
0.63526,0.421609,-0.10104,0.00611034,0.69986
1.09053,0.748378,0.25081,0.0485482,0.82489
1.09053,0.748378,0.25081,0.0485482,0.84223
0.849555,0.849572,-0.148615,0.0182016,0.83622
