sigma,mu,exp_H,error,acceptance
0.624219,0.807287,-0.448583,0.00191468,0.78638
0.62431,0.807313,-0.45291,0.00206896,0.78436
0.62431,0.807313,-0.45291,0.00206896,0.78651
0.62431,0.807313,-0.45291,0.00206896,0.78265
0.62431,0.807313,-0.45291,0.00206896,0.78308
0.62431,0.807313,-0.45291,0.00206896,0.7855
0.62431,0.807313,-0.45291,0.00206896,0.78328
0.62431,0.807313,-0.45291,0.00206896,0.7847
0.624319,0.807317,-0.448752,0.00252226,0.78569
0.624319,0.807317,-0.448752,0.00252226,0.78536
0.624319,0.807317,-0.448752,0.00252226,0.7847
0.624319,0.807317,-0.448752,0.00252226,0.78393
0.624319,0.807317,-0.448752,0.00252226,0.78515
0.624319,0.807317,-0.448752,0.00252226,0.78482
0.624319,0.807317,-0.448752,0.00252226,0.78295
0.624327,0.807345,-0.446862,0.00284139,0.78333
0.624234,0.807382,-0.447042,0.00233402,0.78395
0.624234,0.807382,-0.447042,0.00233402,0.78481
0.624234,0.807382,-0.447042,0.00233402,0.78446
0.624234,0.807382,-0.447042,0.00233402,0.78487
0.624234,0.807382,-0.447042,0.00233402,0.78412
0.624234,0.807382,-0.447042,0.00233402,0.78624
0.624234,0.807382,-0.447042,0.00233402,0.78711
0.624273,0.807298,-0.444715,0.00286415,0.78389
0.624256,0.807201,-0.445702,0.00234567,0.78465
0.624256,0.807201,-0.445702,0.00234567,0.78483
0.624256,0.807201,-0.445702,0.00234567,0.78448
0.624256,0.807201,-0.445702,0.00234567,0.78424
0.624256,0.807201,-0.445702,0.00234567,0.78638
0.624256,0.807201,-0.445702,0.00234567,0.78483
0.624342,0.807186,-0.444675,0.00252851,0.7843
0.624373,0.807281,-0.444753,0.00277848,0.78347
0.624373,0.807281,-0.444753,0.00277848,0.7838
0.624316,0.807249,-0.447006,0.00250977,0.78258
0.624267,0.807194,-0.44575,0.00322143,0.7841
0.624259,0.807291,-0.445376,0.00243342,0.78556
0.624241,0.807235,-0.444796,0.00246677,0.78032
0.624268,0.807322,-0.446474,0.00253318,0.78665
0.624251,0.807301,-0.450054,0.00232284,0.78302
0.624251,0.807301,-0.450054,0.00232284,0.78492
0.624251,0.807301,-0.450054,0.00232284,0.78478
0.624251,0.807301,-0.450054,0.00232284,0.78576
0.624251,0.807301,-0.450054,0.00232284,0.78751
0.624251,0.807301,-0.450054,0.00232284,0.78539
0.624251,0.807301,-0.450054,0.00232284,0.78573
0.624251,0.807301,-0.450054,0.00232284,0.78571
0.624251,0.807301,-0.450054,0.00232284,0.78739
0.624251,0.807301,-0.450054,0.00232284,0.78417
0.624251,0.807301,-0.450054,0.00232284,0.78125
0.624251,0.807301,-0.450054,0.00232284,0.78392
0.624251,0.807301,-0.450054,0.00232284,0.7851
0.624251,0.807301,-0.450054,0.00232284,0.78636
0.624251,0.807301,-0.450054,0.00232284,0.78506
0.624251,0.807301,-0.450054,0.00232284,0.78775
0.624251,0.807301,-0.450054,0.00232284,0.78476
0.624251,0.807301,-0.450054,0.00232284,0.78188
0.624251,0.807301,-0.450054,0.00232284,0.78437
0.624251,0.807301,-0.450054,0.00232284,0.78457
0.624251,0.807301,-0.450054,0.00232284,0.78487
0.624251,0.807301,-0.450054,0.00232284,0.78588
0.624251,0.807301,-0.450054,0.00232284,0.78477
0.624251,0.807301,-0.450054,0.00232284,0.78732
0.624251,0.807301,-0.450054,0.00232284,0.78287
0.624251,0.807301,-0.450054,0.00232284,0.78539
0.624251,0.807301,-0.450054,0.00232284,0.78419
0.624251,0.807301,-0.450054,0.00232284,0.78555
0.624251,0.807301,-0.450054,0.00232284,0.78543
0.624251,0.807301,-0.450054,0.00232284,0.78412
0.624251,0.807301,-0.450054,0.00232284,0.78393
0.624251,0.807301,-0.450054,0.00232284,0.78399
0.624251,0.807301,-0.450054,0.00232284,0.78405
0.624251,0.807301,-0.450054,0.00232284,0.78327
0.624251,0.807301,-0.450054,0.00232284,0.78538
0.624251,0.807301,-0.450054,0.00232284,0.78484
0.624251,0.807301,-0.450054,0.00232284,0.7865
0.624251,0.807301,-0.450054,0.00232284,0.78668
0.624251,0.807301,-0.450054,0.00232284,0.78581
0.624251,0.807301,-0.450054,0.00232284,0.78514
0.624251,0.807301,-0.450054,0.00232284,0.78347
0.624251,0.807301,-0.450054,0.00232284,0.78292
0.624251,0.807301,-0.450054,0.00232284,0.78807
0.624251,0.807301,-0.450054,0.00232284,0.78255
0.624251,0.807301,-0.450054,0.00232284,0.78675
0.624251,0.807301,-0.450054,0.00232284,0.78349
0.624251,0.807301,-0.450054,0.00232284,0.78463
0.624251,0.807301,-0.450054,0.00232284,0.78674
0.624251,0.807301,-0.450054,0.00232284,0.78513
0.624251,0.807301,-0.450054,0.00232284,0.78407
0.624251,0.807301,-0.450054,0.00232284,0.78609
0.624251,0.807301,-0.450054,0.00232284,0.78371
0.624251,0.807301,-0.450054,0.00232284,0.78464
0.624251,0.807301,-0.450054,0.00232284,0.78219
0.624251,0.807301,-0.450054,0.00232284,0.7843
0.624251,0.807301,-0.450054,0.00232284,0.78449
0.624251,0.807301,-0.450054,0.00232284,0.78632
0.624251,0.807301,-0.450054,0.00232284,0.78257
0.624251,0.807301,-0.450054,0.00232284,0.78332
0.624251,0.807301,-0.450054,0.00232284,0.78612
0.624251,0.807301,-0.450054,0.00232284,0.78524
0.624251,0.807301,-0.450054,0.00232284,0.78602
