sigma,mu,exp_H,error,acceptance
1.07235,0.644837,0.0541898,0.0377489,0.80865
1.17207,0.30993,-0.0859595,0.0247214,0.79745
1.21826,0.519497,0.205914,0.0448981,0.81476
1.14087,0.624604,0.108359,0.0349477,0.81632
1.14087,0.624604,0.108359,0.0349477,0.89513
1.14087,0.624604,0.108359,0.0349477,0.52034
0.904694,1.12524,0.986809,0.0704492,0.85081
0.904694,1.12524,0.986809,0.0704492,0.75008
1.44632,0.665495,1.67198,0.121261,0.84582
0.924649,0.639284,-0.20854,0.0139262,0.79402
1.16391,0.0520296,-0.118357,0.0242932,0.78585
1.17099,0.39376,-0.0138786,0.027205,0.79729
1.73028,0.121027,3.01734,0.226315,0.85714
1.73028,0.121027,3.01734,0.226315,0.89039
1.73028,0.121027,3.01734,0.226315,0.89628
1.73028,0.121027,3.01734,0.226315,0.90125
1.3785,0.694414,1.4862,0.111096,0.84307
1.3785,0.694414,1.4862,0.111096,0.88406
1.57661,0.821255,3.8343,0.260302,0.85994
1.57661,0.821255,3.8343,0.260302,0.901
1.42693,0.437785,1.01616,0.0851909,0.83277
1.42693,0.437785,1.01616,0.0851909,0.84948
1.35767,0.266452,0.438988,0.0589305,0.82134
1.35767,0.266452,0.438988,0.0589305,0.84678
0.766415,0.426533,-0.219844,0.00542971,0.73021
0.460203,0.959344,-0.0454607,0.00785172,0.5515
0.460203,0.959344,-0.0454607,0.00785172,0.7203
0.460203,0.959344,-0.0454607,0.00785172,0.406
0.842597,0.919899,-0.0350317,0.0216879,0.85152
1.23046,0.791528,0.972034,0.0779035,0.83457
0.937646,0.727545,-0.132759,0.0189653,0.81054
0.461132,1.27536,0.557049,0.0105121,0.52338
0.461132,1.27536,0.557049,0.0105121,0.8731
0.79181,0.771149,-0.312716,0.0117256,0.82146
0.79181,0.771149,-0.312716,0.0117256,0.85023
0.79181,0.771149,-0.312716,0.0117256,0.14118
0.79181,0.771149,-0.312716,0.0117256,0.24621
1.21105,0.594764,0.353117,0.0522249,0.81839
1.24733,0.0962771,0.0251833,0.0332527,0.80113
1.24733,0.0962771,0.0251833,0.0332527,0.86599
1.48657,0.365066,1.31465,0.0999288,0.83664
1.48657,0.365066,1.31465,0.0999288,0.8858
1.34601,0.0049754,0.367914,0.0582223,0.8159
1.28184,0.440392,0.350771,0.0507216,0.81773
1.28184,0.440392,0.350771,0.0507216,0.86585
0.776499,1.12292,0.372138,0.0314968,0.7896
0.776499,1.12292,0.372138,0.0314968,0.15469
0.776499,1.12292,0.372138,0.0314968,0.83802
0.346723,0.468677,0.525815,0.0138455,0.66985
0.792186,0.500464,-0.267121,0.00515815,0.75005
0.941406,0.889806,0.214113,0.0401975,0.8452
0.941406,0.889806,0.214113,0.0401975,0.84816
0.526104,0.631852,-0.298251,0.00518274,0.77175
0.354045,0.841436,0.7724,0.0160546,0.44622
0.64573,1.3514,1.23636,0.0312328,0.65416
0.64573,1.3514,1.23636,0.0312328,0.69241
0.64573,1.3514,1.23636,0.0312328,0.79405
0.64573,1.3514,1.23636,0.0312328,0.80564
0.64573,1.3514,1.23636,0.0312328,0.79749
0.338592,0.707429,0.983905,0.0181431,0.46109
1.03718,0.647028,-0.0564339,0.0343297,0.80785
1.03718,0.647028,-0.0564339,0.0343297,0.83081
1.03718,0.647028,-0.0564339,0.0343297,0.88842
1.03718,0.647028,-0.0564339,0.0343297,0.56776
0.602993,1.09165,-0.0857062,0.00985961,0.66427
0.670845,0.678379,-0.394821,0.00305149,0.79994
0.670845,0.678379,-0.394821,0.00305149,0.89616
0.670845,0.678379,-0.394821,0.00305149,0.5061
0.670845,0.678379,-0.394821,0.00305149,0.8734
0.523479,1.27656,0.506884,0.0117492,0.57098
0.523479,1.27656,0.506884,0.0117492,0.41917
0.979012,0.801151,0.0171906,0.0263403,0.8265
0.461016,1.13841,0.186392,0.005618,0.52912
0.461016,1.13841,0.186392,0.005618,0.37754
0.461016,1.13841,0.186392,0.005618,0.43316
0.606515,1.43353,1.67462,0.0329542,0.62064
0.606515,1.43353,1.67462,0.0329542,0.83891
0.597752,1.2656,0.523307,0.0171411,0.62926
0.597752,1.2656,0.523307,0.0171411,0.70846
1.29377,0.933968,1.9774,0.154789,0.85522
0.600312,0.686313,-0.39784,0.00356175,0.7983
0.47319,1.22133,0.347699,0.00852707,0.53695
0.865337,1.28879,1.86128,0.0655499,0.80028
1.08291,0.642456,0.0723437,0.0322519,0.80907
1.08291,0.642456,0.0723437,0.0322519,0.88227
1.08291,0.642456,0.0723437,0.0322519,0.86762
0.66938,1.27143,0.774816,0.0246935,0.68063
0.66938,1.27143,0.774816,0.0246935,0.09529
0.66938,1.27143,0.774816,0.0246935,0.12632
0.992977,1.26617,2.33764,0.0966077,0.86032
0.992977,1.26617,2.33764,0.0966077,0.74763
0.992977,1.26617,2.33764,0.0966077,0.82203
0.992977,1.26617,2.33764,0.0966077,0.89669
0.992977,1.26617,2.33764,0.0966077,0.84005
0.526835,1.22696,0.317255,0.00962194,0.57717
0.532617,0.52821,-0.158872,0.00587772,0.73989
0.532617,0.52821,-0.158872,0.00587772,0.42855
0.768503,0.322044,-0.154287,0.00587415,0.71274
0.768503,0.322044,-0.154287,0.00587415,0.40502
1.3808,0.419827,0.718382,0.0737838,0.82633
