sigma,mu,exp_H,error,acceptance
0.611903,0.817057,-0.451031,0.00194466,0.77042
0.611903,0.817057,-0.451031,0.00194466,0.77067
0.611903,0.817057,-0.451031,0.00194466,0.77209
0.611903,0.817057,-0.451031,0.00194466,0.77282
0.611903,0.817057,-0.451031,0.00194466,0.77105
0.611903,0.817057,-0.451031,0.00194466,0.77047
0.611903,0.817057,-0.451031,0.00194466,0.77153
0.611903,0.817057,-0.451031,0.00194466,0.77242
0.611903,0.817057,-0.451031,0.00194466,0.77079
0.611903,0.817057,-0.451031,0.00194466,0.76944
0.611903,0.817057,-0.451031,0.00194466,0.77202
0.611903,0.817057,-0.451031,0.00194466,0.77234
0.611903,0.817057,-0.451031,0.00194466,0.77251
0.611903,0.817057,-0.451031,0.00194466,0.77352
0.611903,0.817057,-0.451031,0.00194466,0.77261
0.611903,0.817057,-0.451031,0.00194466,0.77403
0.611903,0.817057,-0.451031,0.00194466,0.77451
0.611903,0.817057,-0.451031,0.00194466,0.77112
0.611903,0.817057,-0.451031,0.00194466,0.77308
0.611903,0.817057,-0.451031,0.00194466,0.77001
0.611903,0.817057,-0.451031,0.00194466,0.77146
0.611903,0.817057,-0.451031,0.00194466,0.77068
0.611903,0.817057,-0.451031,0.00194466,0.7697
0.611903,0.817057,-0.451031,0.00194466,0.77325
0.611903,0.817057,-0.451031,0.00194466,0.77217
0.611903,0.817057,-0.451031,0.00194466,0.77055
0.611903,0.817057,-0.451031,0.00194466,0.77068
0.611903,0.817057,-0.451031,0.00194466,0.77428
0.611903,0.817057,-0.451031,0.00194466,0.77118
0.611903,0.817057,-0.451031,0.00194466,0.77343
0.611903,0.817057,-0.451031,0.00194466,0.77296
0.611903,0.817057,-0.451031,0.00194466,0.77125
0.611903,0.817057,-0.451031,0.00194466,0.76833
0.611903,0.817057,-0.451031,0.00194466,0.77062
0.611903,0.817057,-0.451031,0.00194466,0.77259
0.611903,0.817057,-0.451031,0.00194466,0.77153
0.611903,0.817057,-0.451031,0.00194466,0.77255
0.611903,0.817057,-0.451031,0.00194466,0.7713
0.611903,0.817057,-0.451031,0.00194466,0.77305
0.611903,0.817057,-0.451031,0.00194466,0.77377
0.611903,0.817057,-0.451031,0.00194466,0.77289
0.611903,0.817057,-0.451031,0.00194466,0.77196
0.611903,0.817057,-0.451031,0.00194466,0.76908
0.611903,0.817057,-0.451031,0.00194466,0.76877
0.611903,0.817057,-0.451031,0.00194466,0.7738
0.611903,0.817057,-0.451031,0.00194466,0.77143
0.611903,0.817057,-0.451031,0.00194466,0.77175
0.611903,0.817057,-0.451031,0.00194466,0.77404
0.611903,0.817057,-0.451031,0.00194466,0.77118
0.611903,0.817057,-0.451031,0.00194466,0.7706
0.611903,0.817057,-0.451031,0.00194466,0.77185
0.611903,0.817057,-0.451031,0.00194466,0.77241
0.611903,0.817057,-0.451031,0.00194466,0.77178
0.611903,0.817057,-0.451031,0.00194466,0.7737
0.611903,0.817057,-0.451031,0.00194466,0.77201
0.611903,0.817057,-0.451031,0.00194466,0.77554
0.611903,0.817057,-0.451031,0.00194466,0.77141
0.611903,0.817057,-0.451031,0.00194466,0.77274
0.611903,0.817057,-0.451031,0.00194466,0.77291
0.611903,0.817057,-0.451031,0.00194466,0.77383
0.611903,0.817057,-0.451031,0.00194466,0.77132
0.611903,0.817057,-0.451031,0.00194466,0.77191
0.611903,0.817057,-0.451031,0.00194466,0.77381
0.611903,0.817057,-0.451031,0.00194466,0.77187
0.611903,0.817057,-0.451031,0.00194466,0.77187
0.611903,0.817057,-0.451031,0.00194466,0.76819
0.611903,0.817057,-0.451031,0.00194466,0.77039
0.611903,0.817057,-0.451031,0.00194466,0.76906
0.611903,0.817057,-0.451031,0.00194466,0.77154
0.611903,0.817057,-0.451031,0.00194466,0.77004
0.611903,0.817057,-0.451031,0.00194466,0.77069
0.611903,0.817057,-0.451031,0.00194466,0.77068
0.611903,0.817057,-0.451031,0.00194466,0.77102
0.611903,0.817057,-0.451031,0.00194466,0.77387
0.611903,0.817057,-0.451031,0.00194466,0.77167
0.611903,0.817057,-0.451031,0.00194466,0.77351
0.611903,0.817057,-0.451031,0.00194466,0.77371
0.611903,0.817057,-0.451031,0.00194466,0.77331
0.611903,0.817057,-0.451031,0.00194466,0.77136
0.611903,0.817057,-0.451031,0.00194466,0.77052
0.611903,0.817057,-0.451031,0.00194466,0.76924
0.611903,0.817057,-0.451031,0.00194466,0.77043
0.611903,0.817057,-0.451031,0.00194466,0.77177
0.611903,0.817057,-0.451031,0.00194466,0.77506
0.611903,0.817057,-0.451031,0.00194466,0.77121
0.611903,0.817057,-0.451031,0.00194466,0.7701
0.611903,0.817057,-0.451031,0.00194466,0.77242
0.611903,0.817057,-0.451031,0.00194466,0.77215
0.611903,0.817057,-0.451031,0.00194466,0.77155
0.611903,0.817057,-0.451031,0.00194466,0.77336
0.611903,0.817057,-0.451031,0.00194466,0.77397
0.611903,0.817057,-0.451031,0.00194466,0.77038
0.611903,0.817057,-0.451031,0.00194466,0.77461
0.611903,0.817057,-0.451031,0.00194466,0.77011
0.611903,0.817057,-0.451031,0.00194466,0.77024
0.611903,0.817057,-0.451031,0.00194466,0.77052
0.611903,0.817057,-0.451031,0.00194466,0.77041
0.611903,0.817057,-0.451031,0.00194466,0.77035
0.611903,0.817057,-0.451031,0.00194466,0.7728
0.611903,0.817057,-0.451031,0.00194466,0.77067
