sigma,mu,exp_H,error,acceptance
0.611903,0.817057,-0.451031,0.00194466,0.77271
0.611903,0.817057,-0.451031,0.00194466,0.77007
0.611903,0.817057,-0.451031,0.00194466,0.77184
0.611903,0.817057,-0.451031,0.00194466,0.77203
0.611903,0.817057,-0.451031,0.00194466,0.7705
0.611903,0.817057,-0.451031,0.00194466,0.76987
0.611903,0.817057,-0.451031,0.00194466,0.77055
0.611903,0.817057,-0.451031,0.00194466,0.77304
0.611903,0.817057,-0.451031,0.00194466,0.77318
0.611903,0.817057,-0.451031,0.00194466,0.77096
0.611903,0.817057,-0.451031,0.00194466,0.76884
0.611903,0.817057,-0.451031,0.00194466,0.77154
0.611903,0.817057,-0.451031,0.00194466,0.7711
0.611903,0.817057,-0.451031,0.00194466,0.7717
0.611903,0.817057,-0.451031,0.00194466,0.77151
0.611903,0.817057,-0.451031,0.00194466,0.77073
0.611903,0.817057,-0.451031,0.00194466,0.77363
0.611903,0.817057,-0.451031,0.00194466,0.7762
0.611903,0.817057,-0.451031,0.00194466,0.7714
0.611903,0.817057,-0.451031,0.00194466,0.77145
0.611903,0.817057,-0.451031,0.00194466,0.77355
0.611903,0.817057,-0.451031,0.00194466,0.77198
0.611903,0.817057,-0.451031,0.00194466,0.772
0.611903,0.817057,-0.451031,0.00194466,0.77193
0.611903,0.817057,-0.451031,0.00194466,0.77181
0.611903,0.817057,-0.451031,0.00194466,0.77112
0.611903,0.817057,-0.451031,0.00194466,0.77146
0.611903,0.817057,-0.451031,0.00194466,0.77076
0.611903,0.817057,-0.451031,0.00194466,0.77108
0.611903,0.817057,-0.451031,0.00194466,0.77262
0.611903,0.817057,-0.451031,0.00194466,0.77257
0.611903,0.817057,-0.451031,0.00194466,0.77321
0.611903,0.817057,-0.451031,0.00194466,0.77259
0.611903,0.817057,-0.451031,0.00194466,0.76937
0.611903,0.817057,-0.451031,0.00194466,0.77213
0.611903,0.817057,-0.451031,0.00194466,0.76955
0.611903,0.817057,-0.451031,0.00194466,0.77187
0.611903,0.817057,-0.451031,0.00194466,0.77091
0.611903,0.817057,-0.451031,0.00194466,0.77208
0.611903,0.817057,-0.451031,0.00194466,0.77298
0.611903,0.817057,-0.451031,0.00194466,0.7766
0.611903,0.817057,-0.451031,0.00194466,0.77144
0.611903,0.817057,-0.451031,0.00194466,0.77251
0.611903,0.817057,-0.451031,0.00194466,0.77163
0.611903,0.817057,-0.451031,0.00194466,0.76748
0.611903,0.817057,-0.451031,0.00194466,0.77312
0.611903,0.817057,-0.451031,0.00194466,0.77177
0.611903,0.817057,-0.451031,0.00194466,0.77203
0.611903,0.817057,-0.451031,0.00194466,0.76934
0.611903,0.817057,-0.451031,0.00194466,0.77257
0.611903,0.817057,-0.451031,0.00194466,0.77223
0.611903,0.817057,-0.451031,0.00194466,0.77295
0.611903,0.817057,-0.451031,0.00194466,0.77289
0.611903,0.817057,-0.451031,0.00194466,0.7709
0.611903,0.817057,-0.451031,0.00194466,0.77594
0.611903,0.817057,-0.451031,0.00194466,0.76886
0.611903,0.817057,-0.451031,0.00194466,0.77101
0.611903,0.817057,-0.451031,0.00194466,0.77304
0.611903,0.817057,-0.451031,0.00194466,0.77178
0.611903,0.817057,-0.451031,0.00194466,0.76965
0.611903,0.817057,-0.451031,0.00194466,0.774
0.611903,0.817057,-0.451031,0.00194466,0.77376
0.611903,0.817057,-0.451031,0.00194466,0.77285
0.611903,0.817057,-0.451031,0.00194466,0.76991
0.611903,0.817057,-0.451031,0.00194466,0.77
0.611903,0.817057,-0.451031,0.00194466,0.77133
0.611903,0.817057,-0.451031,0.00194466,0.77352
0.611903,0.817057,-0.451031,0.00194466,0.77616
0.611903,0.817057,-0.451031,0.00194466,0.77004
0.611903,0.817057,-0.451031,0.00194466,0.77209
0.611903,0.817057,-0.451031,0.00194466,0.77131
0.611903,0.817057,-0.451031,0.00194466,0.77227
0.611903,0.817057,-0.451031,0.00194466,0.77507
0.611903,0.817057,-0.451031,0.00194466,0.77491
0.611903,0.817057,-0.451031,0.00194466,0.77147
0.611903,0.817057,-0.451031,0.00194466,0.76869
0.611903,0.817057,-0.451031,0.00194466,0.77201
0.611903,0.817057,-0.451031,0.00194466,0.77064
0.611903,0.817057,-0.451031,0.00194466,0.77115
0.611903,0.817057,-0.451031,0.00194466,0.77194
0.611903,0.817057,-0.451031,0.00194466,0.77418
0.611903,0.817057,-0.451031,0.00194466,0.77172
0.611903,0.817057,-0.451031,0.00194466,0.77386
0.611903,0.817057,-0.451031,0.00194466,0.77022
0.611903,0.817057,-0.451031,0.00194466,0.77391
0.611903,0.817057,-0.451031,0.00194466,0.76995
0.611903,0.817057,-0.451031,0.00194466,0.77198
0.611903,0.817057,-0.451031,0.00194466,0.77083
0.611903,0.817057,-0.451031,0.00194466,0.77141
0.611903,0.817057,-0.451031,0.00194466,0.77101
0.611903,0.817057,-0.451031,0.00194466,0.77272
0.611903,0.817057,-0.451031,0.00194466,0.77179
0.611903,0.817057,-0.451031,0.00194466,0.7735
0.611903,0.817057,-0.451031,0.00194466,0.77221
0.611903,0.817057,-0.451031,0.00194466,0.77326
0.611903,0.817057,-0.451031,0.00194466,0.77671
0.611903,0.817057,-0.451031,0.00194466,0.76993
0.611903,0.817057,-0.451031,0.00194466,0.77452
0.611903,0.817057,-0.451031,0.00194466,0.77109
0.611903,0.817057,-0.451031,0.00194466,0.7726
