sigma,mu,exp_H,error,acceptance
0.623744,0.820118,-0.446951,0.00239619,0.77974
0.623446,0.820094,-0.440968,0.00346451,0.7802
0.624116,0.820793,-0.441066,0.00316002,0.77981
0.623969,0.820388,-0.442444,0.00316602,0.77936
0.624841,0.819552,-0.449577,0.00280422,0.78002
0.623948,0.81856,-0.443784,0.00320863,0.77867
0.623948,0.81856,-0.443784,0.00320863,0.78
0.623948,0.81856,-0.443784,0.00320863,0.78025
0.624821,0.818838,-0.447507,0.00255361,0.78291
0.625612,0.819031,-0.441757,0.00226681,0.78259
0.626419,0.819707,-0.442247,0.00265068,0.78109
0.625752,0.820337,-0.444063,0.00264227,0.77848
0.625752,0.820337,-0.444063,0.00264227,0.77772
0.626054,0.820089,-0.445357,0.00245147,0.78025
0.626054,0.820089,-0.445357,0.00245147,0.78184
0.626054,0.820089,-0.445357,0.00245147,0.7835
0.62526,0.819578,-0.445242,0.00285753,0.77957
0.624774,0.819377,-0.439235,0.00302692,0.78095
0.624518,0.818403,-0.444352,0.00248444,0.78045
0.624851,0.817732,-0.44512,0.00317586,0.78224
0.624851,0.817732,-0.44512,0.00317586,0.78495
0.624851,0.817732,-0.44512,0.00317586,0.78009
0.624851,0.817732,-0.44512,0.00317586,0.78158
0.62442,0.817618,-0.444824,0.00300028,0.78473
0.623796,0.818417,-0.440443,0.00340213,0.78162
0.624476,0.817625,-0.440757,0.00257923,0.78337
0.624476,0.817625,-0.440757,0.00257923,0.78034
0.624936,0.817162,-0.444985,0.0027797,0.77975
0.624936,0.817162,-0.444985,0.0027797,0.7829
0.624936,0.817162,-0.444985,0.0027797,0.78095
0.624476,0.816522,-0.44029,0.00344154,0.78188
0.625325,0.815647,-0.439749,0.00306097,0.78044
0.625533,0.815523,-0.436484,0.00429838,0.78282
0.626078,0.815631,-0.444615,0.00285407,0.78349
0.626078,0.815631,-0.444615,0.00285407,0.78342
0.626078,0.815631,-0.444615,0.00285407,0.78068
0.625795,0.815437,-0.445131,0.00269464,0.78286
0.625795,0.815437,-0.445131,0.00269464,0.78434
0.626291,0.815066,-0.445146,0.002872,0.7834
0.626291,0.815066,-0.445146,0.002872,0.78352
0.625386,0.814211,-0.444415,0.00345538,0.78362
0.626302,0.813639,-0.445043,0.00352171,0.78543
0.626302,0.813639,-0.445043,0.00352171,0.78171
0.625322,0.814105,-0.446539,0.00264808,0.78295
0.62439,0.813761,-0.442934,0.00295948,0.78381
0.624646,0.812782,-0.447534,0.00261389,0.7834
0.624732,0.813089,-0.446077,0.00258079,0.78179
0.624479,0.813379,-0.446474,0.00251792,0.78223
0.624479,0.813379,-0.446474,0.00251792,0.78202
0.624612,0.812536,-0.449262,0.00222162,0.78146
0.625536,0.812714,-0.448734,0.0021005,0.78337
0.625649,0.813131,-0.444804,0.00243303,0.78427
0.625649,0.813131,-0.444804,0.00243303,0.78486
0.624961,0.813001,-0.44505,0.00269834,0.78601
0.625074,0.813678,-0.444626,0.00282826,0.78436
0.625627,0.813456,-0.443213,0.00327439,0.78401
0.625627,0.813456,-0.443213,0.00327439,0.7826
0.625455,0.813401,-0.44026,0.00284888,0.78281
0.624882,0.81292,-0.442231,0.00293737,0.78347
0.624468,0.812729,-0.444638,0.0023262,0.78214
0.625392,0.813387,-0.448282,0.0025481,0.7807
0.62499,0.813802,-0.450102,0.00234039,0.78079
0.62499,0.813802,-0.450102,0.00234039,0.78354
0.625923,0.814462,-0.442726,0.00289886,0.78318
0.625638,0.815006,-0.444634,0.00358654,0.78468
0.625638,0.815006,-0.444634,0.00358654,0.78366
0.625008,0.814755,-0.445874,0.00252769,0.78168
0.625905,0.815351,-0.446684,0.00252713,0.78394
0.625905,0.815351,-0.446684,0.00252713,0.78195
0.625905,0.815351,-0.446684,0.00252713,0.78129
0.625905,0.815351,-0.446684,0.00252713,0.78608
0.625905,0.815351,-0.446684,0.00252713,0.78176
0.625905,0.815351,-0.446684,0.00252713,0.78189
0.626051,0.815101,-0.444138,0.00317743,0.78399
0.626011,0.815576,-0.444015,0.00330836,0.78412
0.626845,0.816397,-0.44467,0.002549,0.78449
0.625931,0.815416,-0.445077,0.00283751,0.78234
0.625182,0.815136,-0.43864,0.00336453,0.78472
0.624904,0.814293,-0.439126,0.00310431,0.78471
0.624767,0.813978,-0.445554,0.00240623,0.78259
0.624767,0.813978,-0.445554,0.00240623,0.78045
0.624767,0.813978,-0.445554,0.00240623,0.77969
0.625062,0.813391,-0.444023,0.00295946,0.78281
0.625378,0.813404,-0.441055,0.00350827,0.78451
0.625493,0.812575,-0.443293,0.00250334,0.78364
0.625493,0.812575,-0.443293,0.00250334,0.78241
0.625292,0.812681,-0.441832,0.00253448,0.78322
0.625815,0.812291,-0.441799,0.00335718,0.78016
0.625049,0.812201,-0.444744,0.00280137,0.7834
0.624122,0.81178,-0.447006,0.00301446,0.78423
0.624122,0.81178,-0.447006,0.00301446,0.78002
0.623642,0.810887,-0.441918,0.00231624,0.78595
0.622885,0.810045,-0.442962,0.00358772,0.78171
0.622885,0.810045,-0.442962,0.00358772,0.78006
0.623816,0.811031,-0.438953,0.00300112,0.78195
0.624387,0.810876,-0.447448,0.00228349,0.78289
0.624387,0.810876,-0.447448,0.00228349,0.78348
0.624152,0.811313,-0.445972,0.0025781,0.78031
0.624152,0.811313,-0.445972,0.0025781,0.78346
0.623204,0.810446,-0.444835,0.00236032,0.78299
