sigma,mu,exp_H,error,acceptance
0.625138,0.80254,-0.442837,0.00274114,0.78344
0.625321,0.802656,-0.442485,0.00328718,0.78681
0.626041,0.802399,-0.447083,0.00238937,0.78595
0.625046,0.803072,-0.445678,0.0019713,0.78953
0.625225,0.802973,-0.450199,0.00180504,0.7887
0.625225,0.802973,-0.450199,0.00180504,0.78786
0.625225,0.802973,-0.450199,0.00180504,0.78699
0.625225,0.802973,-0.450199,0.00180504,0.78556
0.625225,0.802973,-0.450199,0.00180504,0.7853
0.625225,0.802973,-0.450199,0.00180504,0.7874
0.625225,0.802973,-0.450199,0.00180504,0.78572
0.625234,0.802643,-0.445613,0.00289463,0.78844
0.625193,0.802631,-0.445038,0.00253885,0.78719
0.625193,0.802631,-0.445038,0.00253885,0.7892
0.625193,0.802631,-0.445038,0.00253885,0.78831
0.625659,0.802334,-0.445851,0.00237624,0.7865
0.62535,0.801456,-0.445228,0.00241359,0.78688
0.625142,0.801736,-0.4456,0.00212217,0.78383
0.624279,0.80141,-0.442904,0.00307439,0.78801
0.623942,0.80099,-0.443298,0.00241254,0.7847
0.624312,0.801608,-0.449382,0.00222407,0.78586
0.624312,0.801608,-0.449382,0.00222407,0.787
0.624312,0.801608,-0.449382,0.00222407,0.78945
0.624312,0.801608,-0.449382,0.00222407,0.78945
0.624312,0.801608,-0.449382,0.00222407,0.78434
0.624387,0.801421,-0.447901,0.00204845,0.78759
0.624387,0.801421,-0.447901,0.00204845,0.78582
0.62466,0.801518,-0.446556,0.0026653,0.7892
0.62466,0.801518,-0.446556,0.0026653,0.78902
0.624098,0.802425,-0.447033,0.0030803,0.78552
0.624482,0.801975,-0.444528,0.00242831,0.78699
0.624482,0.801975,-0.444528,0.00242831,0.78823
0.624096,0.802818,-0.446334,0.00229454,0.78756
0.62483,0.803534,-0.443219,0.0029312,0.7877
0.624606,0.803089,-0.442691,0.00272525,0.78663
0.624606,0.803089,-0.442691,0.00272525,0.78625
0.624496,0.802226,-0.444107,0.00268479,0.78883
0.624496,0.802226,-0.444107,0.00268479,0.78738
0.62538,0.802785,-0.445561,0.00232688,0.78763
0.62538,0.802785,-0.445561,0.00232688,0.78748
0.62544,0.80326,-0.445357,0.00251623,0.78913
0.625229,0.803352,-0.44428,0.002749,0.78571
0.625229,0.803352,-0.44428,0.002749,0.78889
0.624439,0.803598,-0.442706,0.00247763,0.78363
0.624648,0.804143,-0.44598,0.00225783,0.78702
0.624648,0.804143,-0.44598,0.00225783,0.78657
0.625004,0.805135,-0.446412,0.00227587,0.78787
0.625004,0.805135,-0.446412,0.00227587,0.78424
0.62481,0.805844,-0.445412,0.00288107,0.78466
0.62481,0.805844,-0.445412,0.00288107,0.78358
0.624576,0.805461,-0.446498,0.00238303,0.7854
0.624576,0.805461,-0.446498,0.00238303,0.78424
0.624099,0.804506,-0.444502,0.0034684,0.78419
0.624766,0.805202,-0.445598,0.00281155,0.78529
0.625739,0.804548,-0.449031,0.00240713,0.78554
0.625739,0.804548,-0.449031,0.00240713,0.78515
0.625739,0.804548,-0.449031,0.00240713,0.79096
0.625739,0.804548,-0.449031,0.00240713,0.78341
0.625739,0.804548,-0.449031,0.00240713,0.78687
0.625069,0.804311,-0.44637,0.00275943,0.78646
0.625069,0.804311,-0.44637,0.00275943,0.78655
0.625069,0.804311,-0.44637,0.00275943,0.78714
0.625069,0.804311,-0.44637,0.00275943,0.78573
0.625117,0.805239,-0.443355,0.00248693,0.78509
0.625117,0.805239,-0.443355,0.00248693,0.78428
0.625106,0.804399,-0.44425,0.00248093,0.78697
0.625521,0.805105,-0.446099,0.00249658,0.78746
0.62585,0.805146,-0.443098,0.00285106,0.78545
0.626207,0.804769,-0.443463,0.00308386,0.78732
0.626207,0.804769,-0.443463,0.00308386,0.7856
0.625781,0.804673,-0.447611,0.00242171,0.78679
0.625781,0.804673,-0.447611,0.00242171,0.78872
0.625781,0.804673,-0.447611,0.00242171,0.78662
0.625781,0.804673,-0.447611,0.00242171,0.78829
0.625781,0.804673,-0.447611,0.00242171,0.78754
0.625781,0.804673,-0.447611,0.00242171,0.78503
0.625781,0.804673,-0.447611,0.00242171,0.78535
0.625024,0.804831,-0.446537,0.00210033,0.78665
0.624841,0.805201,-0.446496,0.00252361,0.78733
0.624435,0.805186,-0.44929,0.00208408,0.78582
0.624435,0.805186,-0.44929,0.00208408,0.7882
0.624435,0.805186,-0.44929,0.00208408,0.7877
0.624435,0.805186,-0.44929,0.00208408,0.78565
0.624435,0.805186,-0.44929,0.00208408,0.78467
0.624435,0.805186,-0.44929,0.00208408,0.78521
0.624435,0.805186,-0.44929,0.00208408,0.7859
0.624435,0.805186,-0.44929,0.00208408,0.78556
0.624435,0.805186,-0.44929,0.00208408,0.78706
0.624435,0.805186,-0.44929,0.00208408,0.78652
0.624435,0.805186,-0.44929,0.00208408,0.78487
0.624435,0.805186,-0.44929,0.00208408,0.78636
0.62355,0.805338,-0.444796,0.00258224,0.78377
0.62355,0.805338,-0.444796,0.00258224,0.78473
0.62355,0.805338,-0.444796,0.00258224,0.78303
0.62394,0.805736,-0.444322,0.00271725,0.78533
0.623292,0.805354,-0.444081,0.00237805,0.78321
0.622704,0.805493,-0.445823,0.00252683,0.78508
0.623408,0.805145,-0.444668,0.00265427,0.78535
0.624167,0.806016,-0.445929,0.00258224,0.78442
0.624167,0.806016,-0.445929,0.00258224,0.7845
