sigma,mu,exp_H,error,acceptance
0.604399,0.632178,-0.34963,0.00330915,0.78609
0.733552,0.564098,-0.313054,0.00446063,0.75921
0.733552,0.564098,-0.313054,0.00446063,0.80285
0.733552,0.564098,-0.313054,0.00446063,0.8136
0.719294,0.58184,-0.316332,0.0039145,0.76507
0.772589,0.420486,-0.227299,0.00490505,0.73034
0.771766,0.549877,-0.29473,0.00578708,0.75986
0.776264,0.560372,-0.29872,0.00531568,0.76198
0.633,0.674631,-0.394831,0.00331895,0.79874
0.633,0.674631,-0.394831,0.00331895,0.77259
0.633,0.674631,-0.394831,0.00331895,0.75129
0.585605,0.781797,-0.437748,0.00209465,0.76464
0.585605,0.781797,-0.437748,0.00209465,0.62663
0.585605,0.781797,-0.437748,0.00209465,0.77059
0.542202,0.777652,-0.388785,0.00386958,0.72516
0.702081,0.755266,-0.396421,0.0072598,0.82079
0.702081,0.755266,-0.396421,0.0072598,0.83781
0.702081,0.755266,-0.396421,0.0072598,0.67363
0.634378,0.629934,-0.353553,0.00334201,0.78374
0.634378,0.629934,-0.353553,0.00334201,0.77321
0.634378,0.629934,-0.353553,0.00334201,0.83434
0.634378,0.629934,-0.353553,0.00334201,0.7577
0.634378,0.629934,-0.353553,0.00334201,0.7238
0.657269,0.601759,-0.31864,0.00478037,0.77021
0.778805,0.75308,-0.32362,0.00908872,0.81574
0.886225,0.569353,-0.275632,0.00944302,0.77839
0.779222,0.595721,-0.307295,0.00599732,0.77153
0.941519,0.397747,-0.2757,0.00836974,0.7624
0.768406,0.457813,-0.241448,0.0049318,0.73562
0.633923,0.51945,-0.227436,0.00503932,0.73607
0.633923,0.51945,-0.227436,0.00503932,0.69794
0.517839,0.62651,-0.283878,0.00523667,0.76382
0.593865,0.597992,-0.311151,0.00378119,0.77062
0.593865,0.597992,-0.311151,0.00378119,0.73435
0.746717,0.543803,-0.293288,0.00422343,0.75685
0.65216,0.486259,-0.200491,0.00518081,0.72668
0.626398,0.485409,-0.185051,0.00640357,0.72398
0.748524,0.514134,-0.272922,0.0049273,0.74734
0.879592,0.483047,-0.28147,0.00736342,0.76134
0.879592,0.483047,-0.28147,0.00736342,0.71056
1.03157,0.469241,-0.162362,0.0231894,0.78327
1.03157,0.469241,-0.162362,0.0231894,0.7939
0.989583,0.273694,-0.244285,0.0120081,0.76046
1.10475,0.302267,-0.169508,0.0169022,0.78442
0.930557,0.241217,-0.24217,0.00625798,0.74399
1.07529,0.15716,-0.235848,0.0158681,0.77433
1.01839,0.0836838,-0.233865,0.0117078,0.75714
0.964039,0.116846,-0.253708,0.00591295,0.74672
1.13188,0.186756,-0.157484,0.0186331,0.78362
1.13188,0.186756,-0.157484,0.0186331,0.78884
0.984278,0.00605749,-0.242717,0.00813371,0.75178
0.984278,0.00605749,-0.242717,0.00813371,0.77678
0.901319,0.0424414,-0.220035,0.00635842,0.72894
0.789648,0.0846595,-0.102081,0.00656027,0.69702
0.778626,0.227213,-0.119312,0.00554841,0.70207
0.89435,0.120378,-0.218069,0.00643514,0.72786
0.869233,0.191999,-0.213562,0.0064366,0.72531
0.869233,0.191999,-0.213562,0.0064366,0.69786
1.06072,0.132078,-0.235379,0.010856,0.77195
1.10355,0.00627645,-0.217504,0.0202262,0.77661
1.10355,0.00627645,-0.217504,0.0202262,0.80153
1.02611,0.131873,-0.225119,0.0130626,0.76199
0.853649,0.10758,-0.178367,0.00618627,0.71444
0.843573,0.287876,-0.203332,0.00615905,0.72699
0.647468,0.458496,-0.157038,0.00635513,0.71646
0.647468,0.458496,-0.157038,0.00635513,0.69638
0.735734,0.52004,-0.266182,0.00573672,0.74771
0.860563,0.569967,-0.276417,0.00996786,0.77457
0.860563,0.569967,-0.276417,0.00996786,0.81539
0.66092,0.660189,-0.378331,0.00383999,0.79272
0.73868,0.81623,-0.353388,0.00970636,0.83447
0.564479,0.92469,-0.354758,0.00336128,0.68078
0.564479,0.92469,-0.354758,0.00336128,0.54277
0.758514,0.787416,-0.354674,0.00781298,0.83002
0.758514,0.787416,-0.354674,0.00781298,0.85668
0.834206,0.59019,-0.300672,0.0083686,0.77441
0.834206,0.59019,-0.300672,0.0083686,0.75422
0.943861,0.484174,-0.265437,0.0102374,0.77218
0.943861,0.484174,-0.265437,0.0102374,0.77068
0.82445,0.532165,-0.301783,0.00561391,0.76281
0.749434,0.611617,-0.33389,0.00490899,0.77508
0.731698,0.739474,-0.379931,0.00624606,0.81459
0.672307,0.619433,-0.344297,0.00346062,0.77541
0.672307,0.619433,-0.344297,0.00346062,0.77503
0.672307,0.619433,-0.344297,0.00346062,0.76266
0.483974,0.688319,-0.235046,0.0062045,0.70721
0.595721,0.564143,-0.262285,0.00486259,0.75651
0.756262,0.626727,-0.339036,0.00543267,0.78107
0.756262,0.626727,-0.339036,0.00543267,0.7572
0.756262,0.626727,-0.339036,0.00543267,0.7537
0.84659,0.684818,-0.282593,0.00992818,0.7996
0.779692,0.767678,-0.327841,0.00980672,0.82282
0.779692,0.767678,-0.327841,0.00980672,0.84135
0.770467,0.958338,-0.129917,0.0169474,0.82692
0.694865,0.775919,-0.412267,0.0044643,0.82217
0.694865,0.775919,-0.412267,0.0044643,0.79742
0.694865,0.775919,-0.412267,0.0044643,0.62799
0.694865,0.775919,-0.412267,0.0044643,0.83569
0.694865,0.775919,-0.412267,0.0044643,0.7941
0.694865,0.775919,-0.412267,0.0044643,0.77838
