sigma,mu,exp_H,error,acceptance
0.624183,0.807019,-0.453215,0.00217278,0.7829
0.624183,0.807019,-0.453215,0.00217278,0.78306
0.624183,0.807019,-0.453215,0.00217278,0.7837
0.624183,0.807019,-0.453215,0.00217278,0.78751
0.624183,0.807019,-0.453215,0.00217278,0.78321
0.624183,0.807019,-0.453215,0.00217278,0.78462
0.624183,0.807019,-0.453215,0.00217278,0.78427
0.624183,0.807019,-0.453215,0.00217278,0.78693
0.624183,0.807019,-0.453215,0.00217278,0.78151
0.624183,0.807019,-0.453215,0.00217278,0.78582
0.624183,0.807019,-0.453215,0.00217278,0.78582
0.624183,0.807019,-0.453215,0.00217278,0.78526
0.624183,0.807019,-0.453215,0.00217278,0.78359
0.624183,0.807019,-0.453215,0.00217278,0.78365
0.624183,0.807019,-0.453215,0.00217278,0.7863
0.624183,0.807019,-0.453215,0.00217278,0.78324
0.624183,0.807019,-0.453215,0.00217278,0.78924
0.624183,0.807019,-0.453215,0.00217278,0.78426
0.624183,0.807019,-0.453215,0.00217278,0.78595
0.624183,0.807019,-0.453215,0.00217278,0.78646
0.624183,0.807019,-0.453215,0.00217278,0.78408
0.624183,0.807019,-0.453215,0.00217278,0.78418
0.624183,0.807019,-0.453215,0.00217278,0.78454
0.624183,0.807019,-0.453215,0.00217278,0.78586
0.624183,0.807019,-0.453215,0.00217278,0.78296
0.624183,0.807019,-0.453215,0.00217278,0.78551
0.624183,0.807019,-0.453215,0.00217278,0.78303
0.624183,0.807019,-0.453215,0.00217278,0.78603
0.624183,0.807019,-0.453215,0.00217278,0.78549
0.624183,0.807019,-0.453215,0.00217278,0.78363
0.624183,0.807019,-0.453215,0.00217278,0.78558
0.624183,0.807019,-0.453215,0.00217278,0.78601
0.624183,0.807019,-0.453215,0.00217278,0.78634
0.624183,0.807019,-0.453215,0.00217278,0.78632
0.624183,0.807019,-0.453215,0.00217278,0.78669
0.624183,0.807019,-0.453215,0.00217278,0.78441
0.624183,0.807019,-0.453215,0.00217278,0.78279
0.624183,0.807019,-0.453215,0.00217278,0.7843
0.624183,0.807019,-0.453215,0.00217278,0.78478
0.624183,0.807019,-0.453215,0.00217278,0.78514
0.624183,0.807019,-0.453215,0.00217278,0.78746
0.624183,0.807019,-0.453215,0.00217278,0.78301
0.624183,0.807019,-0.453215,0.00217278,0.78446
0.624183,0.807019,-0.453215,0.00217278,0.78468
0.624183,0.807019,-0.453215,0.00217278,0.78349
0.624183,0.807019,-0.453215,0.00217278,0.78611
0.624183,0.807019,-0.453215,0.00217278,0.78297
0.624183,0.807019,-0.453215,0.00217278,0.78735
0.624183,0.807019,-0.453215,0.00217278,0.78555
0.624183,0.807019,-0.453215,0.00217278,0.78486
0.624183,0.807019,-0.453215,0.00217278,0.78503
0.624183,0.807019,-0.453215,0.00217278,0.78688
0.624183,0.807019,-0.453215,0.00217278,0.78451
0.624183,0.807019,-0.453215,0.00217278,0.78584
0.624183,0.807019,-0.453215,0.00217278,0.78493
0.624183,0.807019,-0.453215,0.00217278,0.78491
0.624183,0.807019,-0.453215,0.00217278,0.78469
0.624183,0.807019,-0.453215,0.00217278,0.78414
0.624183,0.807019,-0.453215,0.00217278,0.78453
0.624183,0.807019,-0.453215,0.00217278,0.78422
0.624183,0.807019,-0.453215,0.00217278,0.78536
0.624183,0.807019,-0.453215,0.00217278,0.78399
0.624183,0.807019,-0.453215,0.00217278,0.78666
0.624183,0.807019,-0.453215,0.00217278,0.78358
0.624183,0.807019,-0.453215,0.00217278,0.7864
0.624183,0.807019,-0.453215,0.00217278,0.785
0.624183,0.807019,-0.453215,0.00217278,0.78658
0.624183,0.807019,-0.453215,0.00217278,0.7847
0.624183,0.807019,-0.453215,0.00217278,0.78486
0.624183,0.807019,-0.453215,0.00217278,0.78438
0.624183,0.807019,-0.453215,0.00217278,0.78503
0.624183,0.807019,-0.453215,0.00217278,0.78565
0.624183,0.807019,-0.453215,0.00217278,0.78253
0.624183,0.807019,-0.453215,0.00217278,0.7852
0.624183,0.807019,-0.453215,0.00217278,0.78431
0.624183,0.807019,-0.453215,0.00217278,0.7828
0.624183,0.807019,-0.453215,0.00217278,0.78716
0.624183,0.807019,-0.453215,0.00217278,0.78556
0.624183,0.807019,-0.453215,0.00217278,0.78197
0.624183,0.807019,-0.453215,0.00217278,0.7863
