#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.201947    0.201947           0
           2      0.2022    0.202074 8.93183e-05
           3    0.203142     0.20243 0.000296748
           4    0.202824    0.202528 0.000238334
           5    0.204751    0.202973 0.000440979
           6    0.199074    0.202323 0.000697817
           7    0.202778    0.202388 0.000601152
           8    0.202017    0.202342 0.000527792
           9    0.202215    0.202328 0.000469336
          10    0.200867    0.202182 0.000444546
          11    0.202745    0.202233 0.000407074
          12    0.200201    0.202063 0.000406839
          13     0.20057    0.201949 0.000391422
          14    0.197534    0.201633 0.000473751
          15    0.205656    0.201901 0.000512491
          16    0.201394     0.20187  0.00048144
          17    0.205103     0.20206 0.000489252
          18     0.19921    0.201902 0.000487019
          19    0.201685     0.20189  0.00046152
          20    0.200681     0.20183 0.000442386
