#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.506428    0.506428           0
           2      0.4923    0.499364  0.00499483
           3    0.501235    0.499987   0.0033686
           4    0.500774    0.500184  0.00253218
           5    0.506576    0.501463  0.00232621
           6    0.496022    0.500556  0.00210781
           7    0.491412     0.49925  0.00217411
           8    0.462708    0.494682  0.00467704
           9    0.479501    0.492995  0.00445114
          10    0.487922    0.492488  0.00403483
          11    0.483467    0.491668  0.00375045
          12    0.495945    0.492024  0.00345481
          13    0.464755    0.489927   0.0037725
          14    0.495781    0.490345  0.00352614
          15    0.486746    0.490105  0.00329921
          16    0.495765    0.490459  0.00311192
          17    0.489001    0.490373  0.00293004
          18    0.498131    0.490804  0.00279878
          19    0.481419     0.49031  0.00269471
          20    0.515884    0.491589  0.00284723
