#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.819004   -0.819004           0
           2    -0.81768   -0.818342 0.000468105
           3   -0.813092   -0.816592  0.00146255
           4     -0.8149   -0.816169  0.00115647
           5   -0.818592   -0.816654  0.00102167
           6    -0.81766   -0.816821 0.000865053
           7   -0.817552   -0.816926 0.000747745
           8   -0.820068   -0.817318 0.000750383
           9   -0.814436   -0.816998 0.000732174
          10   -0.817592   -0.817058  0.00066136
          11   -0.818696   -0.817207  0.00061778
          12     -0.8177   -0.817248 0.000567666
          13   -0.816852   -0.817217 0.000524814
          14   -0.818764   -0.817328 0.000498822
          15   -0.817312   -0.817327 0.000465568
          16   -0.818712   -0.817413 0.000444448
          17   -0.817844   -0.817439 0.000419026
          18   -0.814368   -0.817268 0.000429068
          19    -0.81554   -0.817177 0.000416012
          20   -0.819148   -0.817276 0.000406716
