#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.267572    0.267572           0
           2    0.257825    0.262699  0.00344602
           3    0.263344    0.262914  0.00230404
           4    0.264397    0.263284  0.00175761
           5    0.259545    0.262537  0.00155711
           6    0.261725    0.262401  0.00130345
           7    0.265041    0.262778  0.00117051
           8    0.268352    0.263475  0.00121399
           9    0.265064    0.263652  0.00109186
          10    0.263201    0.263607 0.000983601
          11    0.264898    0.263724 0.000901167
          12    0.263768    0.263728 0.000826077
          13    0.259549    0.263406 0.000822691
          14    0.260282    0.263183 0.000793627
          15    0.266212    0.263385 0.000765981
          16    0.265778    0.263535 0.000732569
          17     0.26127    0.263401 0.000701487
          18    0.261503    0.263296 0.000670397
          19    0.266291    0.263454 0.000653385
          20    0.259602    0.263261 0.000648474
