#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.349343    0.349343           0
           2    0.349362    0.349353 6.67988e-06
           3    0.342405    0.347037  0.00189099
           4    0.341859    0.345742  0.00180783
           5    0.341421    0.344878   0.0016399
           6    0.352664    0.346175  0.00180857
           7    0.339606    0.345237  0.00177708
           8      0.3479     0.34557  0.00158581
           9    0.342852    0.345268  0.00143807
          10    0.351816    0.345923  0.00143563
          11    0.339968    0.345381  0.00140347
          12     0.33892    0.344843  0.00138598
          13    0.341434    0.344581  0.00130394
          14    0.347576    0.344795  0.00122823
          15    0.351914    0.345269  0.00123466
          16    0.345264    0.345269  0.00115749
          17    0.351167    0.345616  0.00114022
          18    0.347279    0.345708  0.00108061
          19     0.34711    0.345782  0.00102625
          20    0.345505    0.345768 0.000975033
