#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.59504     3.59504           0
           2     3.61765     3.60635  0.00799245
           3      3.5995     3.60406  0.00564436
           4     3.53758     3.58744   0.0150042
           5     3.76105     3.62217   0.0332955
           6     3.63868     3.62492   0.0278597
           7      3.5338      3.6119   0.0267485
           8     3.62578     3.61363   0.0234611
           9     3.75816     3.62969   0.0257706
          10      3.8573     3.65245   0.0316889
          11      3.6395     3.65128   0.0288299
          12     3.40375     3.63065   0.0329916
          13     3.64179     3.63151   0.0304649
          14     3.38566     3.61395   0.0329636
          15     3.49786     3.60621   0.0316615
          16      3.6985     3.61197   0.0302035
          17     3.81253     3.62377   0.0306444
          18     3.65605     3.62557   0.0289944
          19     3.57522     3.62292   0.0275891
          20     3.58129     3.62083   0.0262881
