#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.537918    0.537918           0
           2    0.512064    0.524991  0.00914072
           3    0.530339    0.526774  0.00626522
           4    0.549171    0.532373  0.00675237
           5    0.527198    0.531338  0.00548064
           6    0.498071    0.525794  0.00681747
           7    0.525157    0.525703  0.00584415
           8    0.521057    0.525122   0.0051424
           9     0.49737    0.522039  0.00541721
          10    0.529557     0.52279  0.00492739
          11     0.50734    0.521386  0.00467536
          12    0.515393    0.520886  0.00431234
          13    0.514244    0.520375  0.00401078
          14    0.517324    0.520158  0.00373021
          15    0.499948     0.51881   0.0037169
          16    0.531311    0.519591  0.00356576
          17    0.529691    0.520186  0.00340514
          18    0.513559    0.519817  0.00323581
          19    0.492636    0.518387  0.00336692
          20     0.51037    0.517986  0.00322235
