#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.555852   -0.555852           0
           2   -0.559136   -0.557494  0.00116107
           3   -0.556096   -0.557028 0.000862507
           4   -0.555388   -0.556618 0.000737922
           5     -0.5567   -0.556634  0.00059052
           6    -0.55656   -0.556622  0.00049223
           7   -0.558504   -0.556891 0.000489864
           8   -0.557192   -0.556929 0.000430075
           9   -0.558468     -0.5571 0.000414914
          10   -0.555408    -0.55693 0.000406444
          11    -0.55708   -0.556944 0.000369722
          12   -0.556216   -0.556883 0.000343853
          13   -0.559816   -0.557109 0.000384345
          14    -0.55852    -0.55721 0.000369871
          15   -0.556052   -0.557133 0.000353174
          16   -0.558516   -0.557219 0.000341521
          17   -0.556632   -0.557184 0.000323173
          18   -0.557176   -0.557184 0.000305219
          19   -0.557228   -0.557186 0.000289164
          20    -0.55632   -0.557143 0.000277931
