#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.448761    0.448761           0
           2    0.431753    0.440257  0.00601299
           3    0.466029    0.448848  0.00807894
           4    0.440663    0.446802  0.00631302
           5    0.443234    0.446088  0.00509058
           6    0.447176    0.446269  0.00424538
           7    0.424435     0.44315  0.00464556
           8    0.418748      0.4401  0.00496634
           9    0.441728    0.440281  0.00441782
          10    0.445859    0.440839   0.0040111
          11    0.450588    0.441725  0.00374309
          12     0.44267    0.441804    0.003432
          13    0.435405    0.441311  0.00320309
          14    0.450728    0.441984  0.00304411
          15    0.453288    0.442738  0.00293296
          16    0.420153    0.441326  0.00307058
          17    0.424705    0.440348  0.00304164
          18     0.46217    0.441561  0.00310487
          19    0.430868    0.440998  0.00299202
          20     0.44685    0.441291  0.00285669
