#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.52834     1.52834           0
           2     1.54118     1.53476  0.00454141
           3     1.51721     1.52891  0.00565456
           4     1.51679     1.52588  0.00498685
           5     1.53054     1.52681  0.00407545
           6     1.52462     1.52645  0.00341247
           7     1.51936     1.52543  0.00307137
           8     1.53517     1.52665  0.00291866
           9     1.53018     1.52704  0.00262063
          10     1.54591     1.52893  0.00296052
          11      1.5354     1.52952  0.00274926
          12     1.53377     1.52987  0.00254284
          13     1.51922     1.52905  0.00247582
          14     1.49795     1.52683  0.00314142
          15     1.54676     1.52816  0.00320057
          16     1.54271     1.52907  0.00312713
          17      1.5297     1.52911  0.00294341
          18     1.53318     1.52933  0.00278858
          19     1.52693     1.52921  0.00264467
          20     1.51946     1.52872  0.00255691
