#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.483335   -0.483335           0
           2   -0.483326    -0.48333 3.14804e-06
           3   -0.483278   -0.483313 1.43601e-05
           4   -0.484325   -0.483566 0.000219416
           5   -0.483659   -0.483585  0.00017633
           6   -0.482172   -0.483349 0.000260306
           7   -0.483259   -0.483336 0.000223437
           8   -0.483233   -0.483323  0.00019588
           9   -0.484407   -0.483444 0.000207858
          10   -0.482899   -0.483389  0.00019407
          11   -0.483086   -0.483362 0.000178374
          12   -0.484064    -0.48342 0.000172833
          13   -0.483104   -0.483396 0.000161245
          14   -0.483708   -0.483418 0.000151258
          15   -0.483599    -0.48343 0.000141655
          16    -0.48399   -0.483465 0.000137059
          17   -0.484263   -0.483512 0.000136787
          18   -0.484313   -0.483557 0.000136238
          19   -0.482922   -0.483523 0.000133096
          20   -0.483256    -0.48351  0.00012711
