#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.88543     0.88543           0
           2    0.732482    0.808956   0.0540753
           3    0.805236    0.807716   0.0360644
           4    0.815688    0.809709   0.0271033
           5    0.854518    0.818671   0.0231168
           6    0.821314    0.819111   0.0192682
           7    0.823548    0.819745   0.0165261
           8    0.864202    0.825302   0.0153662
           9    0.818234    0.824517   0.0136789
          10    0.766348      0.8187   0.0134913
          11    0.870506     0.82341    0.013061
          12    0.612138    0.805804   0.0206756
          13     0.74744    0.801314   0.0195666
          14     0.83906     0.80401   0.0183538
          15    0.628508     0.79231   0.0205234
          16    0.829198    0.794616   0.0193698
          17    0.843986     0.79752   0.0184468
          18    0.799708    0.797641   0.0174224
          19    0.923784     0.80428   0.0177253
          20    0.742512    0.801192    0.017106
