#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.996149   -0.996149           0
           2   -0.982742   -0.989445  0.00474008
           3   -0.987105   -0.988665  0.00322361
           4   -0.990366    -0.98909  0.00244559
           5   -0.990918   -0.989456  0.00198361
           6   -0.992098   -0.989896   0.0017012
           7   -0.993627   -0.990429  0.00153939
           8   -0.992796   -0.990725  0.00137511
           9   -0.989193   -0.990555  0.00123281
          10   -0.983951   -0.989894  0.00127419
          11    -0.99577   -0.990429  0.00126537
          12   -0.986483     -0.9901  0.00120189
          13   -0.986805   -0.989846  0.00113585
          14   -0.991541   -0.989967  0.00106115
          15   -0.981706   -0.989417  0.00112428
          16   -0.994788   -0.989752  0.00110299
          17   -0.992076   -0.989889  0.00104654
          18    -0.98669   -0.989711  0.00100338
          19    -1.00009   -0.990258   0.0010892
          20    -0.98439   -0.989964  0.00107352
