#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     24.0641     24.0641           0
           2     22.5759       23.32    0.526172
           3     23.0609     23.2336    0.357801
           4     21.9149     22.9039    0.391832
           5     22.7171     22.8666    0.315242
           6     22.6033     22.8227    0.265737
           7     21.7079     22.6634    0.271333
           8     21.7648     22.5511    0.259629
           9     22.8664     22.5861    0.233133
          10     23.4995     22.6775    0.227009
          11     21.7233     22.5907    0.222327
          12     22.8637     22.6135    0.204961
          13     23.3403     22.6694    0.196673
          14     21.7877     22.6064    0.192445
          15     22.4932     22.5989    0.179763
          16     22.8635     22.6154    0.169287
          17     21.1602     22.5298    0.179674
          18     23.0454     22.5585     0.17196
          19     22.6593     22.5638    0.162991
          20     21.6333     22.5172    0.161345
