#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.348018    0.348018           0
           2     0.40063    0.374324   0.0186013
           3    0.336844    0.361831   0.0160574
           4    0.349198    0.358673   0.0123497
           5    0.316681    0.350274   0.0124111
           6    0.286646     0.33967   0.0141663
           7    0.343011    0.340147   0.0121506
           8    0.331167    0.339024   0.0106835
           9    0.370677    0.342541   0.0100587
          10    0.351176    0.343405  0.00908981
          11    0.315137    0.340835  0.00861906
          12    0.283676    0.336072  0.00912255
          13    0.366354    0.338401  0.00871314
          14    0.354885    0.339579  0.00816994
          15    0.392709    0.343121  0.00835791
          16    0.321799    0.341788  0.00794106
          17      0.3758    0.343789  0.00772186
          18    0.378425    0.345713  0.00752881
          19    0.319393    0.344328  0.00725888
          20    0.389898    0.346606  0.00724473
