#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.63574    -0.63574           0
           2    -0.63836    -0.63705  0.00092631
           3   -0.636068   -0.636723 0.000672894
           4   -0.634188   -0.636089 0.000745549
           5   -0.634488   -0.635769 0.000661636
           6   -0.636856    -0.63595 0.000575641
           7     -0.6378   -0.636214 0.000550744
           8   -0.636948   -0.636306 0.000489478
           9   -0.632636   -0.635898 0.000580613
          10   -0.634232   -0.635732 0.000545937
          11   -0.638224   -0.635958 0.000541287
          12   -0.636784   -0.636027 0.000500536
          13   -0.637768   -0.636161 0.000479614
          14   -0.638956   -0.636361 0.000485134
          15   -0.633008   -0.636137 0.000501641
          16     -0.6379   -0.636247 0.000482238
          17   -0.636144   -0.636241 0.000453909
          18   -0.638044   -0.636341 0.000439603
          19   -0.636044   -0.636326 0.000416744
          20   -0.636584   -0.636339 0.000396107
