#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.536149   -0.536149           0
           2   -0.539078   -0.537614  0.00103552
           3    -0.53634   -0.537189 0.000772452
           4    -0.53513   -0.536674 0.000731039
           5   -0.536438   -0.536627 0.000586354
           6   -0.536366   -0.536584 0.000490238
           7   -0.537228   -0.536676 0.000428753
           8   -0.536532   -0.536658 0.000375533
           9   -0.537148   -0.536712 0.000337739
          10    -0.53738   -0.536779 0.000310503
          11   -0.537194   -0.536817 0.000284556
          12   -0.538717   -0.536975 0.000301716
          13   -0.540046   -0.537211 0.000359281
          14   -0.539934   -0.537406 0.000382655
          15   -0.536702   -0.537359 0.000360009
          16   -0.539089   -0.537467 0.000353382
          17   -0.536596   -0.537416 0.000336286
          18   -0.536352   -0.537357 0.000322754
          19   -0.537021   -0.537339  0.00030625
          20   -0.536278   -0.537286 0.000295498
