#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.06232     2.06232           0
           2     2.08564     2.07398  0.00824478
           3     2.00314     2.05037   0.0200492
           4     1.94825     2.02484   0.0267388
           5     2.02585     2.02504   0.0213918
           6     2.02943     2.02577    0.017839
           7     2.07607     2.03296   0.0166751
           8     1.99301     2.02796   0.0153203
           9     2.03588     2.02884   0.0136433
          10     2.06389     2.03235    0.012721
          11     1.94008     2.02396   0.0140604
          12     2.06691     2.02754   0.0133366
          13     2.05158     2.02939   0.0124382
          14     2.04098     2.03022   0.0115773
          15     2.00521     2.02855   0.0109248
          16     2.05831     2.03041   0.0103991
          17      2.0086     2.02913  0.00986625
          18      2.0547     2.03055  0.00941984
          19     2.00884      2.0294  0.00899309
          20     1.98066     2.02697   0.0088675
