#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      46.284      46.284           0
           2     46.1962     46.2401   0.0310453
           3     44.1968      45.559    0.556493
           4     44.3188     45.2489    0.496279
           5     42.8386     44.7669     0.58612
           6     44.6767     44.7518    0.488626
           7     41.9785     44.3556    0.556741
           8     45.3647     44.4818    0.501232
           9     44.5853     44.4933    0.445671
          10     46.3874     44.6827    0.439517
          11     44.6827     44.6827    0.399561
          12     43.3294     44.5699    0.381847
          13     43.7311     44.5054    0.357885
          14       46.13     44.6214     0.35063
          15     42.9416     44.5094    0.344675
          16     39.6895     44.2082    0.435307
          17     44.3708     44.2178    0.409806
          18     45.0823     44.2658    0.389843
          19     48.8688     44.5081    0.438182
          20     43.9075      44.478      0.4173
