#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.557421   -0.557421           0
           2   -0.561559    -0.55949  0.00146312
           3   -0.557713   -0.558897  0.00108874
           4   -0.558213   -0.558726 0.000829901
           5   -0.558022   -0.558585 0.000675757
           6   -0.558318   -0.558541 0.000564596
           7   -0.560566    -0.55883 0.000553147
           8   -0.558358   -0.558771 0.000487146
           9   -0.560705   -0.558986 0.000478044
          10   -0.557537   -0.558841 0.000451653
          11   -0.558436   -0.558804 0.000412095
          12   -0.559914   -0.558897 0.000387989
          13   -0.560024   -0.558983 0.000367703
          14   -0.560605   -0.559099 0.000359209
          15   -0.557851   -0.559016 0.000344765
          16   -0.560838    -0.55913   0.0003415
          17   -0.557658   -0.559043 0.000332208
          18   -0.560212   -0.559108 0.000320031
          19   -0.560037   -0.559157 0.000306898
          20   -0.558655   -0.559132 0.000292579
