#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.175554    0.175554           0
           2    0.166648    0.171101  0.00314875
           3     0.21518    0.185794   0.0121791
           4    0.169556    0.181734  0.00978749
           5    0.191732    0.183734  0.00803163
           6    0.170872     0.18159  0.00697324
           7     0.19782    0.183909  0.00635082
           8    0.193882    0.185156    0.005678
           9    0.198328    0.186619  0.00523235
          10    0.193502    0.187307  0.00475417
          11    0.168586    0.185605  0.00461657
          12    0.161656     0.18361  0.00464326
          13    0.169388    0.182516  0.00441308
          14    0.154478    0.180513  0.00452954
          15    0.157774    0.178997  0.00447406
          16    0.198262    0.180201  0.00435343
          17     0.15753    0.178868  0.00429676
          18    0.197244    0.179888  0.00417758
          19    0.219982    0.181999  0.00445892
          20    0.202018       0.183  0.00434687
