#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.200735    0.200735           0
           2    0.196274    0.198504  0.00157692
           3    0.200945    0.199318  0.00124357
           4    0.201099    0.199763  0.00100921
           5    0.200819    0.199974 0.000829166
           6    0.195127    0.199166  0.00101066
           7    0.199144    0.199163 0.000866282
           8     0.19737    0.198939 0.000786473
           9    0.194991      0.1985 0.000812284
          10    0.200352    0.198685 0.000751865
          11    0.198518     0.19867 0.000683668
          12    0.200029    0.198783    0.000636
          13    0.201425    0.198987 0.000618696
          14    0.200196    0.199073 0.000580506
          15    0.194709    0.198782 0.000610374
          16    0.199258    0.198812 0.000572949
          17    0.200693    0.198922 0.000549827
          18    0.197629    0.198851 0.000523957
          19    0.196333    0.198718 0.000512864
          20    0.197058    0.198635 0.000493889
