#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.248302    0.248302           0
           2    0.250526    0.249414 0.000786152
           3    0.251117    0.249982 0.000699707
           4    0.254567    0.251128  0.00112291
           5    0.247192    0.250341  0.00114139
           6     0.24999    0.250283 0.000952652
           7     0.25003    0.250246 0.000817242
           8    0.249679    0.250176 0.000718158
           9    0.248674    0.250009 0.000657464
          10    0.247488    0.249757 0.000638195
          11    0.251678    0.249931 0.000603607
          12    0.249381    0.249885 0.000555047
          13    0.249438    0.249851 0.000513418
          14    0.250739    0.249914 0.000480647
          15    0.248591    0.249826 0.000456632
          16    0.250132    0.249845 0.000428492
          17    0.248387     0.24976 0.000411781
          18    0.250294    0.249789 0.000389973
          19    0.246272    0.249604 0.000411045
          20    0.249193    0.249584 0.000391005
