#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.76       -0.76           0
           2       -0.68       -0.72   0.0282843
           3        -0.6       -0.68   0.0377124
           4        -0.6       -0.66   0.0331662
           5       -0.36        -0.6   0.0598665
           6       -0.28   -0.546667   0.0697084
           7       -0.36       -0.52   0.0646498
           8       -0.52       -0.52   0.0565685
           9       -0.44   -0.511111   0.0509767
          10       -0.52      -0.512   0.0458868
          11       -0.68   -0.527273   0.0441839
          12       -0.76   -0.546667   0.0445554
          13       -0.68   -0.556923   0.0422921
          14       -0.52   -0.554286   0.0393534
          15        -0.6   -0.557333   0.0368476
          16        -0.6       -0.56    0.034641
          17       -0.36   -0.548235   0.0345433
          18       -0.36   -0.537778   0.0341706
          19       -0.52   -0.536842   0.0323849
          20       -0.68      -0.544   0.0315468
          21       -0.52   -0.542857   0.0300653
          22        -0.6   -0.545455   0.0288106
          23        -0.6   -0.547826   0.0276554
          24       -0.76   -0.556667   0.0278804
          25       -0.76     -0.5648   0.0279263
          26       -0.52   -0.563077   0.0269053
          27       -0.52   -0.561481   0.0259561
          28        -0.6   -0.562857   0.0250655
          29        -0.2   -0.550345   0.0271451
          30       -0.44   -0.546667   0.0264883
          31       -0.44   -0.543226   0.0258564
          32       -0.52     -0.5425   0.0250585
          33       -0.68   -0.546667   0.0246432
          34       -0.52   -0.545882   0.0239308
          35       -0.52   -0.545143   0.0232585
          36       -0.44   -0.542222   0.0227951
          37       -0.36   -0.537297   0.0227048
          38        -0.6   -0.538947   0.0221672
          39       -0.52   -0.538462   0.0216041
          40       -0.36      -0.534   0.0215198
          41       -0.52   -0.533659   0.0209976
          42       -0.68   -0.537143   0.0207847
          43        -0.6   -0.538605   0.0203527
          44       -0.52   -0.538182   0.0198945
          45       -0.52   -0.537778   0.0194565
          46       -0.44   -0.535652   0.0191493
          47        -0.6   -0.537021   0.0187908
          48        -0.6   -0.538333   0.0184451
          49       -0.52   -0.537959   0.0180724
          50       -0.68     -0.5408   0.0179329
          51       -0.44   -0.538824   0.0176898
          52       -0.68   -0.541538   0.0175567
          53       -0.52   -0.541132   0.0172302
          54       -0.68   -0.543704   0.0171019
          55       -0.36   -0.540364    0.017114
          56       -0.28   -0.535714   0.0174285
          57        -0.6   -0.536842   0.0171592
          58       -0.44   -0.535172   0.0169444
          59       -0.52   -0.534915   0.0166592
          60       -0.52   -0.534667   0.0163834
          61       -0.44   -0.533115   0.0161881
          62       -0.52   -0.532903   0.0159284
          63       -0.52   -0.532698   0.0156769
          64        -0.6    -0.53375   0.0154672
          65        -0.6   -0.534769   0.0152628
          66       -0.52   -0.534545   0.0150331
          67       -0.52   -0.534328   0.0148103
          68       -0.44   -0.532941   0.0146574
          69       -0.52   -0.532754   0.0144461
          70        -0.6   -0.533714   0.0142717
          71        -0.6   -0.534648   0.0141012
          72       -0.76   -0.537778   0.0142484
          73       -0.68   -0.539726   0.0141858
          74        -0.6   -0.540541   0.0140175
          75       -0.52   -0.540267   0.0138333
          76       -0.68   -0.542105   0.0137729
          77       -0.52   -0.541818    0.013597
          78        -0.6   -0.542564   0.0134431
          79       -0.52   -0.542278    0.013276
          80       -0.44      -0.541   0.0131715
          81       -0.44   -0.539753   0.0130677
          82       -0.52   -0.539512   0.0129106
          83       -0.52   -0.539277   0.0127572
          84        -0.6       -0.54   0.0126258
          85       -0.52   -0.539765   0.0124794
          86       -0.52   -0.539535   0.0123364
          87        -0.6    -0.54023   0.0122142
          88        -0.6   -0.540909   0.0120943
          89       -0.52   -0.540674   0.0119607
          90       -0.52   -0.540444     0.01183
          91       -0.52    -0.54022   0.0117021
          92       -0.44    -0.53913   0.0116255
          93       -0.44   -0.538065   0.0115493
          94        -0.6   -0.538723   0.0114452
          95       -0.52   -0.538526   0.0113264
          96       -0.76   -0.540833    0.011441
          97        -0.6   -0.541443   0.0113393
          98        -0.6   -0.542041   0.0112393
          99        -0.6   -0.542626    0.011141
         100       -0.44     -0.5416   0.0110768
         101       -0.84   -0.544554   0.0113543
         102       -0.76   -0.546667   0.0114377
         103       -0.68   -0.547961   0.0113997
         104       -0.44   -0.546923   0.0113372
         105        -0.6   -0.547429   0.0112405
         106       -0.52    -0.54717   0.0111375
         107        -0.6   -0.547664   0.0110443
         108       -0.52   -0.547407    0.010945
         109       -0.52   -0.547156   0.0108475
         110       -0.52   -0.546909   0.0107517
         111       -0.68   -0.548108   0.0107215
         112       -0.52   -0.547857   0.0106287
         113       -0.44   -0.546903   0.0105774
         114       -0.44   -0.545965   0.0105261
         115       -0.44   -0.545043   0.0104748
         116       -0.52   -0.544828   0.0103868
         117       -0.52   -0.544615   0.0103001
         118       -0.44   -0.543729   0.0102509
         119       -0.44   -0.542857   0.0102018
         120        -0.6   -0.543333   0.0101279
         121        -0.6   -0.543802    0.010055
         122       -0.68   -0.544918   0.0100344
         123        -0.6   -0.545366  0.00996278
