#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.197248    0.197248           0
           2    0.198465    0.197856 0.000430283
           3     0.19591    0.197208 0.000602355
           4     0.19772    0.197336 0.000465183
           5    0.196578    0.197184 0.000396083
           6    0.195775    0.196949 0.000393631
           7     0.19504    0.196677 0.000421426
           8    0.195733    0.196559 0.000384904
           9    0.196859    0.196592 0.000343579
          10    0.196382    0.196571 0.000309864
          11    0.196661    0.196579 0.000281803
          12    0.195055    0.196452 0.000285519
          13    0.196993    0.196494 0.000266571
          14    0.196405    0.196487 0.000247605
          15     0.19603    0.196457 0.000232968
          16    0.194778    0.196352 0.000240871
          17    0.194706    0.196255 0.000245385
          18    0.195895    0.196235 0.000232568
          19     0.19748    0.196301 0.000229369
          20    0.196886     0.19633 0.000219759
