#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.48224    -0.48224           0
           2   -0.487192   -0.484716   0.0017508
           3   -0.485888   -0.485107     0.00121
           4   -0.485148   -0.485117 0.000907543
           5   -0.483468   -0.484787 0.000783671
           6   -0.484876   -0.484802 0.000653199
           7   -0.485304   -0.484874 0.000563808
           8   -0.484024   -0.484767 0.000503237
           9   -0.486236   -0.484931 0.000473035
          10   -0.483424    -0.48478 0.000449085
          11    -0.48574   -0.484867 0.000416653
          12   -0.484904    -0.48487 0.000381943
          13    -0.48514   -0.484891 0.000353126
          14   -0.486436   -0.485001 0.000344714
          15   -0.484064   -0.484939 0.000327349
          16   -0.485476   -0.484972 0.000308606
          17   -0.486428   -0.485058 0.000302096
          18   -0.483576   -0.484976 0.000296322
          19   -0.484888   -0.484971 0.000280762
          20   -0.484824   -0.484964  0.00026682
