#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.462406    0.462406           0
           2    0.476388    0.469397   0.0049435
           3    0.485244     0.47468  0.00542804
           4    0.446554    0.467648  0.00732478
           5    0.457272    0.465573  0.00614678
           6    0.489755    0.469603  0.00630672
           7    0.476833    0.470636  0.00548968
           8    0.510087    0.475568  0.00665972
           9    0.513274    0.479757  0.00711661
          10    0.529059    0.484687  0.00793091
          11    0.518401    0.487752  0.00777961
          12    0.517502    0.490231  0.00751596
          13    0.498879    0.490897  0.00696718
          14    0.437819    0.487105  0.00742978
          15    0.494627    0.487607  0.00695136
          16    0.455612    0.485607  0.00679845
          17    0.500783      0.4865  0.00645688
          18    0.502455    0.487386  0.00615871
          19    0.465927    0.486257  0.00593723
          20    0.489911     0.48644  0.00564318
