#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.219564    0.219564           0
           2    0.217702    0.218633 0.000658134
           3    0.220786    0.219351 0.000731993
           4    0.220177    0.219557  0.00057739
           5    0.221407    0.219927 0.000568204
           6    0.217935    0.219595  0.00056222
           7    0.219738    0.219615  0.00048227
           8    0.217319    0.219328 0.000500179
           9    0.217138    0.219085 0.000500348
          10    0.218992    0.219076   0.0004504
          11    0.219062    0.219074 0.000409456
          12    0.218821    0.219053 0.000375878
          13    0.222078    0.219286 0.000412741
          14    0.221917    0.219474   0.0004239
          15    0.216437    0.219272 0.000441335
          16    0.219675    0.219297 0.000414471
          17    0.220296    0.219355 0.000394234
          18    0.216973    0.219223 0.000393919
          19    0.217395    0.219127 0.000384759
          20    0.217938    0.219067 0.000370087
