#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.09732    -0.09732           0
           2    -0.10602    -0.10167  0.00307591
           3    -0.11086   -0.104733  0.00323435
           4    -0.26868    -0.14572   0.0355783
           5     0.01984   -0.112608   0.0410761
           6     0.13408  -0.0714933   0.0507974
           7    -0.32994   -0.108414   0.0553553
           8    -0.08264   -0.105193   0.0485295
           9     0.22944  -0.0680111   0.0555849
          10    -0.01932   -0.063142   0.0502392
          11     0.05482  -0.0524182   0.0468026
          12    -0.09776  -0.0561967   0.0430546
          13     0.01486  -0.0507308   0.0400882
          14     0.07502  -0.0417486   0.0382178
          15    -0.08472  -0.0446133   0.0357771
          16     -0.0155  -0.0427938   0.0335873
          17      0.1091  -0.0338588   0.0327785
          18     0.11828  -0.0254067   0.0320286
          19    -0.19058     -0.0341   0.0315006
          20     0.13288   -0.025751   0.0310123
