#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.295395    0.295395           0
           2    0.295089    0.295242  0.00010825
           3    0.301881    0.297455  0.00180837
           4    0.304978    0.299336  0.00211946
           5    0.296625    0.298794  0.00176356
           6     0.29394    0.297985  0.00164475
           7    0.294793    0.297529  0.00147164
           8    0.295931    0.297329  0.00130117
           9    0.298869      0.2975   0.0011678
          10     0.29306    0.297056  0.00113227
          11     0.29907    0.297239  0.00104403
          12    0.300425    0.297505 0.000990203
          13    0.299016    0.297621 0.000920832
          14    0.294085    0.297368 0.000889015
          15    0.292098    0.297017 0.000896504
          16    0.298913    0.297136 0.000848271
          17    0.293997    0.296951 0.000818213
          18    0.297533    0.296983 0.000773396
          19    0.286956    0.296456  0.00089482
          20    0.297665    0.296516 0.000852119
