#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.046556    0.046556           0
           2    0.047758    0.047157 0.000424971
           3    0.060986   0.0517667  0.00377443
           4    0.054764    0.052516  0.00290425
           5    0.043668   0.0507464  0.00281129
           6     0.04367    0.049567  0.00257829
           7    0.051294   0.0498137  0.00222174
           8    0.056228   0.0506155  0.00208368
           9    0.058676   0.0515111  0.00203556
          10    0.045298   0.0508898  0.00192449
          11    0.057456   0.0514867  0.00183978
          12    0.049656   0.0513342  0.00169278
          13    0.058492   0.0518848  0.00164968
          14    0.053114   0.0519726  0.00153418
          15     0.04551   0.0515417  0.00149117
          16    0.039012   0.0507586  0.00159037
          17    0.034222   0.0497859  0.00176947
          18    0.061432   0.0504329  0.00178554
          19     0.05527   0.0506875  0.00170962
          20    0.055802   0.0509432  0.00164315
