#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.249749    0.249749           0
           2    0.253893    0.251821  0.00146507
           3    0.253233    0.252292  0.00104956
           4    0.256876    0.253438  0.00126677
           5    0.249733    0.252697  0.00121086
           6    0.251503    0.252498  0.00102526
           7    0.251802    0.252399 0.000883606
           8    0.251653    0.252305  0.00077805
           9    0.251026    0.252163 0.000704466
          10    0.249558    0.251903 0.000680483
          11    0.252098     0.25192 0.000618853
          12    0.251643    0.251897 0.000567712
          13    0.250526    0.251792  0.00053376
          14    0.252867    0.251869 0.000501124
          15    0.250369    0.251769 0.000477586
          16    0.252292    0.251801 0.000448856
          17    0.250439    0.251721 0.000429545
          18    0.253978    0.251847 0.000423582
          19    0.247413    0.251613 0.000461116
          20    0.251189    0.251592 0.000438547
