#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.527967   -0.527967           0
           2    -0.53043   -0.529199 0.000870632
           3   -0.529216   -0.529205 0.000580441
           4   -0.529235   -0.529212 0.000435381
           5   -0.527938   -0.528957 0.000416304
           6   -0.529131   -0.528986 0.000347927
           7   -0.530326   -0.529178 0.000346909
           8   -0.530553    -0.52935 0.000343484
           9   -0.527684   -0.529165 0.000351669
          10   -0.529165   -0.529165 0.000316502
          11   -0.531391   -0.529367  0.00034645
          12   -0.529852   -0.529407 0.000319928
          13   -0.529306     -0.5294 0.000295412
          14   -0.530409   -0.529472 0.000282972
          15    -0.52735    -0.52933 0.000297376
          16   -0.531255   -0.529451 0.000302132
          17   -0.530666   -0.529522 0.000292697
          18   -0.529914   -0.529544 0.000277244
          19   -0.528236   -0.529475 0.000271059
          20   -0.531832   -0.529593 0.000281972
