#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.65391    -0.65391           0
           2   -0.658316   -0.656113  0.00155753
           3   -0.657001   -0.656409   0.0010661
           4   -0.655232   -0.656115 0.000839207
           5   -0.653831   -0.655658 0.000785862
           6   -0.656328    -0.65577 0.000662765
           7   -0.658076   -0.656099 0.000644807
           8   -0.657767   -0.656308 0.000596953
           9   -0.655652   -0.656235 0.000535055
          10   -0.655075   -0.656119 0.000493951
          11   -0.658823   -0.656365 0.000506542
          12   -0.657061   -0.656423 0.000467642
          13   -0.655981   -0.656389 0.000432901
          14   -0.657468   -0.656466  0.00040878
          15   -0.654893   -0.656361 0.000394754
          16    -0.65621   -0.656351 0.000370194
          17   -0.656106   -0.656337 0.000348699
          18   -0.658213   -0.656441 0.000344557
          19   -0.653906   -0.656308 0.000351309
          20   -0.655121   -0.656249  0.00033872
