#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.85513     3.85513           0
           2     3.99539     3.92526   0.0495881
           3     4.05017      3.9669   0.0474183
           4     3.91867     3.95484   0.0370649
           5      3.7133     3.90653   0.0524043
           6     3.73178     3.87741   0.0511273
           7     3.86608     3.87579    0.043849
           8     3.87123     3.87522   0.0383716
           9      4.0341     3.89287   0.0379523
          10     3.79664     3.88325    0.035356
          11     4.05426      3.8988   0.0353952
          12     4.04218     3.91075   0.0344035
          13     3.88041     3.90841   0.0318361
          14     3.67716     3.89189    0.033575
          15     3.82691     3.88756   0.0316149
          16      3.8311     3.88403   0.0298353
          17     3.92994     3.88673   0.0282022
          18      4.0027     3.89318   0.0273615
          19     3.62805     3.87922    0.029264
          20     3.74622     3.87257   0.0285464
