#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.46267    -0.46267           0
           2   -0.463377   -0.463023 0.000250084
           3   -0.463722   -0.463256 0.000252851
           4   -0.463435   -0.463301 0.000193551
           5   -0.463143   -0.463269 0.000157379
           6   -0.461887   -0.463039  0.00024789
           7   -0.463159   -0.463056 0.000213072
           8   -0.463513   -0.463113 0.000193932
           9   -0.463603   -0.463168 0.000179856
          10   -0.462431   -0.463094 0.000176297
          11   -0.463191   -0.463103 0.000160489
          12   -0.462911   -0.463087 0.000147906
          13   -0.462436   -0.463037 0.000144764
          14   -0.463503    -0.46307 0.000138202
          15   -0.463315   -0.463086 0.000129954
          16     -0.4637   -0.463125 0.000127367
          17   -0.462736   -0.463102 0.000121909
          18   -0.462587   -0.463073 0.000118439
          19    -0.46257   -0.463047 0.000115131
          20   -0.462164   -0.463003  0.00011754
