#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.242584    0.242584           0
           2    0.240936     0.24176 0.000582748
           3    0.247845    0.243788  0.00170107
           4    0.243704    0.243767  0.00127593
           5    0.242894    0.243593  0.00103264
           6    0.243842    0.243634 0.000861374
           7    0.244674    0.243783 0.000751016
           8    0.249362     0.24448 0.000925922
           9      0.2438    0.244405 0.000826119
          10     0.24393    0.244357 0.000744871
          11    0.246861    0.244585 0.000711093
          12    0.240737    0.244264 0.000720512
          13    0.245064    0.244326 0.000667713
          14    0.247081    0.244522 0.000648371
          15    0.243907    0.244481 0.000606443
          16    0.247003    0.244639 0.000588667
          17    0.246319    0.244738  0.00056227
          18    0.237925    0.244359 0.000645974
          19    0.246189    0.244456 0.000619107
          20    0.244578    0.244462 0.000588182
