#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.20989     2.20989           0
           2     2.22703     2.21846  0.00606132
           3     2.20658      2.2145  0.00517541
           4     2.19485     2.20959   0.0057595
           5     2.23131     2.21393   0.0060276
           6     2.22809     2.21629  0.00546538
           7     2.21154     2.21561  0.00472656
           8     2.24788     2.21964  0.00559802
           9     2.25209     2.22325  0.00602604
          10     2.28374      2.2293  0.00789592
          11     2.25111     2.23128  0.00742293
          12     2.20235     2.22887  0.00718523
          13     2.26135     2.23137  0.00705357
          14     2.20891     2.22977   0.0067297
          15     2.22933     2.22974  0.00628111
          16     2.21718     2.22895  0.00593738
          17     2.25661     2.23058  0.00580678
          18     2.18577     2.22809  0.00599415
          19     2.21986     2.22766  0.00569431
          20     2.23915     2.22823  0.00543854
