#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2         0.2        0.18   0.0141421
           3       -0.28   0.0266667    0.125551
           4       -0.12       -0.01    0.099373
           5       -0.28      -0.064   0.0930204
           6       -0.04       -0.06    0.077603
           7       -0.08  -0.0628571   0.0665694
           8        0.08      -0.045    0.060596
           9        0.36           0   0.0685655
          10        0.32       0.032   0.0687721
          11        0.28   0.0545455   0.0661124
          12       -0.08   0.0433333   0.0615464
          13           0        0.04   0.0569023
          14           0   0.0371429   0.0529095
          15        0.04   0.0373333   0.0493826
          16         0.4        0.06   0.0512348
          17        0.24   0.0705882   0.0493029
          18         0.4   0.0888889   0.0498448
          19        0.24   0.0968421   0.0478516
          20        0.44       0.114   0.0484376
          21        0.28    0.121905   0.0467716
          22        0.32    0.130909   0.0455041
          23        0.28    0.137391   0.0439849
          24         0.2        0.14   0.0422295
          25         0.2      0.1424   0.0406085
          26        0.36    0.150769   0.0398997
          27        0.28    0.155556    0.038708
          28        0.08    0.152857   0.0374195
          29        0.28    0.157241   0.0363851
          30        0.32    0.162667   0.0355744
          31         0.2    0.163871   0.0344473
          32        0.28      0.1675   0.0335614
          33        0.16    0.167273   0.0325452
          34        0.16    0.167059   0.0315886
          35        0.04    0.163429    0.030894
          36        0.04        0.16   0.0302255
          37        0.04    0.156757   0.0295821
          38       -0.12    0.149474   0.0296866
          39       -0.12    0.142564   0.0297186
          40       -0.12       0.136   0.0296917
          41        0.04    0.133659   0.0290597
          42        0.28    0.137143    0.028576
          43        0.16    0.137674   0.0279163
          44        0.04    0.135455     0.02737
          45        0.08    0.134222   0.0267895
          46        0.04    0.132174   0.0262853
          47       -0.04    0.128511   0.0259801
          48       -0.04       0.125   0.0256749
          49       -0.08    0.120816   0.0254895
          50       -0.04      0.1176   0.0251818
          51           0    0.115294   0.0247934
          52        0.16    0.116154   0.0243315
          53        0.24    0.118491   0.0239844
          54        0.12    0.118519   0.0235402
          55         0.2        0.12   0.0231588
          56        0.24    0.122143   0.0228442
          57        0.28    0.124912   0.0226107
          58         0.2    0.126207   0.0222578
          59        0.28    0.128814   0.0220327
          60        0.24    0.130667   0.0217433
          61        0.04     0.12918   0.0214376
          62        -0.2    0.123871   0.0217393
          63       -0.16    0.119365   0.0218563
          64       -0.28    0.113125   0.0223878
          65       -0.16    0.108923   0.0224343
          66        0.08    0.108485   0.0220986
          67         0.2    0.109851    0.021811
          68         0.2    0.111176   0.0215305
          69        0.32    0.114203   0.0214301
          70        0.24       0.116   0.0211992
          71        0.24    0.117746   0.0209724
          72        0.08    0.117222   0.0206877
          73        0.04    0.116164   0.0204313
          74        0.04    0.115135   0.0201811
          75         0.2    0.116267   0.0199437
          76        0.04    0.115263   0.0197065
          77        0.08    0.114805   0.0194559
          78           0    0.113333   0.0192621
          79       -0.08    0.110886   0.0191731
          80        0.32      0.1135   0.0191108
          81        0.64        0.12   0.0199496
          82        0.52    0.124878    0.020294
          83        0.52    0.129639   0.0206003
          84        0.56    0.134762   0.0209824
          85        0.32    0.136941   0.0208485
          86         0.4        0.14   0.0208292
          87        0.16     0.14023   0.0205911
          88         0.2    0.140909   0.0203683
          89         0.2    0.141573   0.0201502
          90        0.16    0.141778   0.0199274
          91       -0.08    0.139341   0.0198569
          92       -0.04    0.137391   0.0197365
          93        0.08    0.136774   0.0195339
          94         0.2    0.137447   0.0193377
          95        0.12    0.137263    0.019135
          96       -0.04    0.135417   0.0190246
          97        0.12    0.135258   0.0188291
          98       -0.04    0.133469   0.0187217
          99        0.12    0.133333   0.0185331
         100           0       0.132   0.0183957
         101        0.08    0.131485   0.0182207
         102        0.04    0.130588   0.0180641
         103        -0.2    0.127379   0.0181717
         104        0.16    0.127692   0.0179996
         105        0.04    0.126857   0.0178476
         106        0.16     0.12717    0.017682
         107        0.28    0.128598   0.0175743
         108        0.16    0.128889    0.017414
         109        0.36    0.131009   0.0173828
         110        0.52    0.134545   0.0175808
         111        0.32    0.136216   0.0175016
         112        0.56        0.14   0.0177497
         113        0.64    0.144425   0.0181357
         114        0.72    0.149474   0.0186662
         115         0.8     0.15513   0.0193421
         116        0.64     0.15931   0.0196218
         117        0.56    0.162735   0.0197507
         118        0.52    0.165763    0.019814
         119        0.28    0.166723   0.0196707
         120        0.24    0.167333   0.0195163
         121        0.32    0.168595   0.0193957
         122        0.28    0.169508   0.0192582
         123        0.08     0.16878   0.0191154
         124        -0.2    0.165806   0.0191912
         125        0.04      0.1648   0.0190641
         126       -0.08    0.162857   0.0190115
         127        0.16    0.162835   0.0188618
         128        0.04    0.161875   0.0187388
         129           0     0.16062   0.0186356
         130       -0.24    0.157538   0.0187453
         131       -0.24    0.154504   0.0188462
         132       -0.04     0.15303    0.018761
         133       -0.04    0.151579    0.018676
         134        0.32    0.152836   0.0185788
         135         0.2    0.153185   0.0184445
         136        0.24    0.153824   0.0183199
         137        0.28    0.154745   0.0182093
         138        0.24    0.155362   0.0180879
         139        0.32    0.156547   0.0179965
         140        0.12    0.156286   0.0178698
         141        0.24    0.156879   0.0177529
         142        0.24    0.157465   0.0176376
         143        0.24    0.158042   0.0175237
         144        0.12    0.157778    0.017404
         145        0.04    0.156966   0.0173029
         146       -0.04    0.155616   0.0172369
         147        0.12    0.155374   0.0171213
         148           0    0.154324   0.0170378
         149        -0.2    0.151946   0.0170886
         150       -0.08      0.1504   0.0170445
         151        -0.2    0.148079   0.0170888
         152       -0.04    0.146842   0.0170212
         153       -0.04    0.145621   0.0169537
         154        0.16    0.145714   0.0168438
         155           0    0.144774   0.0167614
         156        0.04    0.144103   0.0166674
         157        0.04    0.143439   0.0165744
         158       -0.24    0.141013   0.0166462
         159       -0.16    0.139119   0.0166488
         160       -0.04       0.138   0.0165824
         161       -0.16    0.136149   0.0165824
         162       -0.24    0.133827   0.0166418
         163       -0.16    0.132025    0.016637
         164       -0.08    0.130732   0.0165857
         165        0.04    0.130182   0.0164943
         166           0    0.129398   0.0164136
         167           0    0.128623   0.0163336
         168       -0.16    0.126905   0.0163264
         169       -0.04    0.125917   0.0162597
         170       -0.12    0.124471   0.0162283
         171        0.08    0.124211   0.0161354
         172        0.04    0.123721   0.0160491
         173       -0.08    0.122543   0.0159994
         174           0    0.121839    0.015923
         175       -0.12    0.120457   0.0158918
         176       -0.04    0.119545   0.0158277
         177       -0.08    0.118418   0.0157784
         178        -0.2    0.116629   0.0157908
         179        0.04    0.116201   0.0157084
         180       -0.12    0.114889   0.0156758
         181           0    0.114254   0.0156021
         182       -0.16    0.112747   0.0155889
         183        -0.2    0.111038   0.0155971
         184       -0.28    0.108913   0.0156565
         185       -0.08    0.107892   0.0156051
         186       -0.24    0.106022   0.0156329
         187       -0.04    0.105241   0.0155688
         188        0.08    0.105106   0.0154866
         189        0.08    0.104974   0.0154052
         190       -0.04    0.104211    0.015343
         191        0.04    0.103874   0.0152664
         192       -0.04    0.103125   0.0152052
         193       -0.04    0.102383   0.0151445
         194        -0.2    0.100825   0.0151465
         195        -0.2   0.0992821   0.0151471
         196       -0.16   0.0979592   0.0151275
         197       -0.08   0.0970558   0.0150777
         198       -0.04   0.0963636   0.0150174
         199       -0.04   0.0956784   0.0149576
         200           0      0.0952   0.0148904
         201       -0.12   0.0941294   0.0148548
         202       -0.08   0.0932673   0.0148062
         203       -0.12   0.0922167   0.0147705
         204       -0.24   0.0905882   0.0147876
         205       -0.08   0.0897561   0.0147389
         206       -0.12   0.0887379   0.0147025
         207       -0.08   0.0879227    0.014654
         208       -0.04   0.0873077   0.0145965
         209       -0.24   0.0857416   0.0146104
         210       -0.24   0.0841905   0.0146229
         211       -0.56   0.0811374   0.0148689
         212        -0.4   0.0788679    0.014971
         213       -0.12   0.0779343   0.0149298
         214       -0.04   0.0773832   0.0148702
