#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.328696    0.328696           0
           2    0.322124     0.32541  0.00232355
           3    0.337677    0.329499  0.00368063
           4    0.329469    0.329491  0.00276048
           5    0.323077    0.328208  0.00248867
           6    0.329783    0.328471  0.00208769
           7    0.316071      0.3267  0.00242725
           8    0.324905    0.326475  0.00213418
           9     0.32891    0.326746  0.00191412
          10     0.33047    0.327118  0.00175856
          11    0.328722    0.327264  0.00160473
          12    0.327051    0.327246   0.0014711
          13    0.327993    0.327304  0.00135906
          14     0.32679    0.327267  0.00126248
          15    0.322327    0.326938  0.00122051
          16    0.336564    0.327539  0.00128398
          17    0.326853    0.327499  0.00120909
          18    0.332985    0.327804   0.0011797
          19    0.316591    0.327213  0.00125659
          20    0.331853    0.327445  0.00121498
