#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.207062    0.207062           0
           2     0.21369    0.210376  0.00234322
           3    0.210759    0.210504  0.00156563
           4    0.211151    0.210666  0.00118256
           5    0.214621    0.211457  0.00118134
           6    0.208915    0.211033  0.00105765
           7    0.212834     0.21129 0.000937338
           8    0.213143    0.211522 0.000848292
           9    0.209389    0.211285  0.00078645
          10    0.211062    0.211263  0.00070812
          11    0.210393    0.211184 0.000648143
          12    0.210668    0.211141 0.000595551
          13    0.205635    0.210717 0.000683964
          14    0.209557    0.210634 0.000640112
          15     0.21259    0.210765 0.000610575
          16    0.212537    0.210875 0.000582381
          17    0.212545    0.210974 0.000556343
          18    0.206738    0.210738 0.000573043
          19    0.212924    0.210853 0.000554306
          20    0.211775    0.210899 0.000528502
