#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       8e-05       8e-05           0
           2   -0.002804   -0.001362  0.00101965
           3    0.034864   0.0107133  0.00988287
           4   -0.007532    0.006152  0.00839907
           5    -0.00337   0.0042476   0.0069318
           6    -0.00328    0.002993  0.00588894
           7   -0.002846  0.00215886   0.0051064
           8    0.017234  0.00404325  0.00480322
           9    0.010738  0.00478711  0.00432675
          10   -0.022318   0.0020766  0.00466648
          11    0.004124  0.00226273  0.00424596
          12   -0.020476 0.000367833  0.00429419
          13   -0.002612 0.000138615  0.00396998
          14    -0.02798 -0.00186986  0.00416359
          15   -0.020762 -0.00312933  0.00407206
          16    0.012352 -0.00216175  0.00393083
          17   -0.038648   -0.004308  0.00424529
          18     0.00316 -0.00389311  0.00402966
          19    0.022984 -0.00247853  0.00405828
          20   -0.011246  -0.0029169  0.00387897
