#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.415838    0.415838           0
           2    0.401448    0.408643  0.00508761
           3    0.403745     0.40701  0.00364429
           4    0.408413    0.407361  0.00275004
           5    0.403823    0.406653  0.00228922
           6    0.394137    0.404567  0.00269545
           7    0.407531    0.404991  0.00234341
           8    0.407481    0.405302  0.00207105
           9    0.412754     0.40613  0.00199959
          10     0.41218    0.406735  0.00188894
          11    0.403737    0.406462  0.00173677
          12    0.409778    0.406739  0.00161387
          13    0.427021    0.408299  0.00211332
          14    0.407644    0.408252  0.00196288
          15    0.404277    0.407987  0.00184983
          16    0.413499    0.408332    0.001766
          17    0.413103    0.408612  0.00168428
          18    0.419496    0.409217  0.00169577
          19    0.402975    0.408888  0.00163804
          20     0.40584    0.408736  0.00156321
