#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.05079     0.05079           0
           2    0.068242    0.059516  0.00617021
           3     0.07114   0.0633907  0.00518935
           4    0.067072    0.064311  0.00397279
           5    0.053884   0.0622256  0.00368514
           6    0.054184   0.0608853   0.0033057
           7    0.061594   0.0609866  0.00283501
           8    0.069002   0.0619885  0.00265178
           9    0.076248   0.0635729   0.0027906
          10    0.053648   0.0625804  0.00268223
          11     0.06496   0.0627967   0.0024471
          12    0.054756   0.0621267  0.00233311
          13    0.060412   0.0619948  0.00215736
          14     0.06459   0.0621801  0.00201122
          15    0.060224   0.0620497  0.00188136
          16    0.049454   0.0612625  0.00192143
          17    0.043164   0.0601979  0.00208256
          18     0.07681   0.0611208  0.00216171
          19      0.0581   0.0609618  0.00205377
          20    0.052422   0.0605348  0.00199498
