#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.324928    0.324928           0
           2    0.317379    0.321154  0.00266885
           3    0.331687    0.324665  0.00337413
           4    0.329241    0.325809  0.00271762
           5    0.320409    0.324729  0.00237901
           6    0.322732    0.324396  0.00200565
           7    0.319334    0.323673  0.00184489
           8    0.321367    0.323385  0.00163665
           9    0.329682    0.324084  0.00159738
          10    0.324428    0.324119  0.00143801
          11    0.323911      0.3241   0.0013074
          12    0.326455    0.324296  0.00121309
          13    0.326485    0.324464  0.00113141
          14    0.327205     0.32466  0.00106739
          15    0.318079    0.324221  0.00108266
          16    0.327414    0.324421  0.00103322
          17    0.320967    0.324218 0.000992217
          18    0.328235    0.324441 0.000961869
          19    0.311872    0.323779  0.00111577
          20    0.326076    0.323894  0.00106588
