#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.087184    0.087184           0
           2    0.088176     0.08768 0.000350725
           3    0.116232   0.0971973  0.00777439
           4    0.089314   0.0952265  0.00607546
           5    0.087734    0.093728  0.00504179
           6    0.090724   0.0932273  0.00422627
           7    0.103648    0.094716  0.00387585
           8    0.095732    0.094843  0.00339345
           9    0.106738   0.0961647  0.00326364
          10    0.079922   0.0945404  0.00331693
          11    0.093686   0.0944627   0.0030163
          12    0.084698    0.093649  0.00287261
          13     0.07808   0.0924514  0.00289053
          14    0.085598   0.0919619   0.0027252
          15    0.088422   0.0917259  0.00255371
          16    0.086502   0.0913994  0.00241489
          17    0.074238   0.0903899  0.00247486
          18    0.101796   0.0910236  0.00241713
          19     0.09973   0.0914818  0.00233294
          20     0.08413   0.0911142  0.00224507
