#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.434666    0.434666           0
           2    0.417861    0.426264  0.00594117
           3    0.427721    0.426749   0.0039806
           4    0.474812    0.438765   0.0108256
           5    0.425651    0.436142  0.00897261
           6    0.434244    0.435826  0.00748275
           7    0.427608    0.434652  0.00650523
           8     0.43091    0.434184  0.00570887
           9    0.426592    0.433341   0.0051365
          10    0.454646    0.435471  0.00504541
          11    0.438001    0.435701  0.00459197
          12    0.437997    0.435892  0.00421329
          13    0.417504    0.434478   0.0041198
          14    0.430671    0.434206  0.00383449
          15    0.415305    0.432946  0.00378023
          16    0.440447    0.433415  0.00357291
          17     0.43582    0.433556  0.00336554
          18    0.445378    0.434213  0.00324201
          19      0.4146    0.433181  0.00323154
          20    0.445532    0.433798  0.00312842
