#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.659938   -0.659938           0
           2   -0.659088   -0.659513 0.000300506
           3   -0.657895   -0.658974 0.000483837
           4   -0.658706   -0.658907   0.0003675
           5   -0.661595   -0.659444 0.000563641
           6   -0.659939   -0.659527 0.000475694
           7   -0.658212   -0.659339 0.000443295
           8   -0.661164   -0.659567 0.000442716
           9   -0.658338   -0.659431 0.000414051
          10   -0.660905   -0.659578 0.000398035
          11   -0.659571   -0.659577 0.000361851
          12   -0.658591   -0.659495 0.000340899
          13   -0.662446   -0.659722 0.000382872
          14   -0.658777   -0.659655 0.000361429
          15   -0.657757   -0.659528 0.000358799
          16   -0.660974   -0.659619 0.000347569
          17   -0.660555   -0.659674 0.000331456
          18    -0.65903   -0.659638 0.000314964
          19   -0.660305   -0.659673 0.000300336
          20   -0.662134   -0.659796 0.000309507
