#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.359759    0.359759           0
           2    0.367312    0.363536  0.00267042
           3    0.359727    0.362266  0.00206011
           4    0.361645    0.362111  0.00155092
           5    0.353852    0.360459  0.00192925
           6    0.367202    0.361583  0.00190712
           7    0.357639     0.36102   0.0017159
           8    0.366712    0.361731  0.00164234
           9    0.354299    0.360905  0.00165451
          10    0.357854      0.3606  0.00151692
          11    0.360721    0.360611  0.00137906
          12    0.353241    0.359997  0.00139422
          13     0.36196    0.360148  0.00129512
          14    0.361412    0.360238  0.00120576
          15    0.360252    0.360239  0.00112537
          16    0.356931    0.360032  0.00107386
          17    0.368001    0.360501   0.0011083
          18    0.367066    0.360866  0.00110511
          19    0.354932    0.360554  0.00109018
          20    0.364135    0.360733  0.00105028
